Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
ADSS	4.74299	4.83845	3.8809	5.04346	4.82387	5.07175	4.91661	4.80202	6.03205	3.77708	4.46043	5.00805	4.7152	4.7146	5.35715	4.29784	4.3988	5.25454	5.04308	4.87143	4.86707	4.58549	4.82923	4.36706	3.86144	3.95579	4.95282	3.98367	5.01518	5.40227	5.02698	5.48507	4.3737	5.07503	4.59054	4.28642	4.77373	5.31345	4.85267	5.03279	4.01545	4.32572	4.34438	5.52975	4.69318	4.51474	4.91259	3.5267	4.95127	4.89344	4.65518	5.05168	5.26874	4.46415	3.85806	4.78116	4.90947	5.07185	4.94957	4.60555	5.46364	5.24589	4.76121	4.72672	5.08715	5.20437	4.63401	5.71244	5.41788	5.42867	4.67087	3.5032	5.30712	5.39577	4.79135	5.5849	5.13863	4.00192	5.14096	5.57377	5.51142	3.75617	5.93359	4.73857	4.63639	4.50052	3.87437	4.43932	4.94492	4.7744	4.58582	4.48937	4.11746	4.92213	4.05273	3.71889	4.08416	3.44266	5.15823	5.27254	4.77116	4.88504	5.05782
AP2A1	3.67149	2.76763	2.56038	4.72183	3.8282	3.66228	3.54307	4.07116	3.1638	3.51905	4.50679	3.73446	3.51948	3.54021	3.65578	2.47728	3.62973	3.11225	3.50266	3.46937	3.36782	3.49709	3.30623	3.98012	3.7996	4.04645	3.25552	4.18578	4.34519	3.53245	4.04283	3.73248	3.51077	3.21823	3.52075	3.56257	3.21047	3.99014	3.60779	3.90729	3.8365	3.23604	3.34846	3.72721	3.35462	2.22862	4.093	3.77289	2.87822	3.44142	3.99494	3.4074	3.45778	3.91429	4.0726	3.44299	4.25111	3.31547	4.06501	3.43763	3.82416	3.91386	3.57313	3.76385	3.76261	3.58745	3.80999	3.53918	4.01756	3.852	4.01848	4.49118	3.69493	3.55671	2.28643	3.27509	3.62408	3.75799	3.22254	4.11253	3.22626	3.10133	3.8182	3.53828	4.09673	5.43455	3.89789	3.87126	4.14798	2.67048	4.16835	3.64972	3.94198	3.5473	4.05473	3.23571	3.88473	4.03448	3.473	3.53534	3.21052	3.66554	4.36063
AGRP	-3.50356	-4.40975	-2.98117	-4.45053	-3.04413	-2.3642	-2.74811	-4.50528	-4.03032	-3.28003	-4.6124	-3.29687	-2.60197	-3.46225	-3.62064	-3.84021	-3.5827	-2.18882	-3.99299	-3.72166	-4.20576	-2.80428	-1.75579	-3.80535	-5.12688	-3.81562	-2.10047	-2.50642	-3.52316	-3.26028	-3.21113	-3.55835	-4.75094	-3.21972	-1.80541	-4.15866	-4.34903	-3.90915	-4.33056	-4.13797	-3.97702	-0.60209	-2.4429	-3.13324	-5.44326	-3.15602	-3.90966	-2.94375	-5.26569	-3.66152	-5.86095	-3.32474	-1.44583	-2.19513	-5.4723	-1.50091	-4.73711	-4.50322	-4.16263	-2.36431	-3.53844	-2.29553	-1.74331	-5.7431	-3.77117	-3.7483	-2.78677	-5.57069	-3.90827	-3.11886	-2.74956	-2.32612	-3.78495	-4.44693	-3.75022	-3.48046	-4.09216	-3.47867	-2.42575	-5.79006	-2.98355	-3.59874	-3.3487	-1.6422	-3.45265	-2.21547	-4.19455	-3.65273	-4.2378	-4.16496	-3.14059	-0.599627	-5.16446	-5.30013	-4.18256	-3.04756	-2.83125	-3.23612	-3.7713	-1.81461	-2.03461	-4.46088	-2.83136
AGTR1	-1.72055	-3.78901	2.50322	-1.65986	-1.14328	2.06226	0.255103	-2.01946	-0.31808	-0.846058	-0.916369	0.447566	0.561123	5.52469	3.22204	6.50553	-1.26152	-0.916005	1.64906	-2.38471	3.72787	0.0155305	-3.52737	-1.255	7.71534	7.48211	1.79056	-3.10808	1.38616	-0.520889	-2.62516	1.66078	1.78354	-3.90383	-1.42724	1.55156	-0.458827	6.05112	-3.42971	-2.32459	-4.7042	0.765886	-0.0190193	-1.07193	0.646247	-1.25517	0.658616	2.07257	5.36188	-1.6002	0.15701	-2.54787	4.55911	-1.82715	5.49242	-0.517594	-1.35386	-2.78294	-0.974205	-3.55093	-1.5821	-0.656178	-0.929926	-0.236224	-1.47666	-1.57736	-3.83588	0.853722	5.00298	1.75846	0.450408	-0.143495	2.50835	0.69289	-5.93683	0.363571	-0.39613	7.40786	-1.6918	1.28777	-1.73275	-2.26179	-2.14299	-1.02146	-1.09082	-0.549643	-3.13323	-2.47011	-1.08456	-1.88076	-1.74224	-0.771885	-2.73636	-1.1117	-0.369169	-2.46864	-1.1325	6.12936	-2.25747	-2.26426	-5.22122	-2.12393	-2.33347
AHCY	6.25927	7.45663	6.5833	6.77641	6.72085	5.19658	6.80334	5.9633	5.78739	5.57908	6.08239	5.19247	5.14674	4.71874	4.79504	5.05082	5.71706	4.73789	5.75247	6.07578	5.63621	4.85374	7.0097	6.18108	5.80732	5.39491	5.98463	5.92542	4.88779	5.31834	5.94713	6.47459	6.00052	6.65362	5.53105	5.34854	5.32304	5.40153	5.81194	5.84291	6.13735	5.32378	4.58687	6.33637	5.37266	5.26916	5.62948	6.41752	6.08795	5.09805	5.68123	6.4457	5.71067	6.02191	6.8763	6.12845	5.73506	5.89557	5.72497	6.15554	5.28833	5.04406	5.64419	4.58457	5.4386	6.23077	6.51225	6.14773	5.87903	6.01706	5.41784	6.28138	6.11035	5.53872	4.62618	6.8836	6.2959	5.3597	5.89492	6.19412	6.42562	5.15625	5.52961	6.64934	5.21121	5.7626	6.59803	6.75435	5.70175	6.11376	5.40356	6.02116	6.29107	7.55158	4.95064	5.97275	5.87887	4.5897	5.60034	5.92354	5.48499	5.95407	6.4722
AHR	3.81839	3.16443	0.725088	3.46498	3.98152	3.9468	4.09478	3.2779	4.31115	3.89348	2.22061	4.87455	5.23627	4.04229	4.12602	4.24118	4.34764	3.7895	4.40009	4.92605	3.20445	2.64419	2.87277	3.0373	2.17529	2.85112	3.76936	2.17469	2.63399	3.9648	3.51183	3.39818	2.46537	3.91043	4.89744	2.07626	5.10537	3.59368	3.20177	2.96133	5.27908	3.30479	4.19906	3.45037	4.10639	2.70359	3.59333	3.81403	1.55273	3.37804	4.43044	2.51001	0.715478	4.02729	2.43634	3.94709	3.41026	4.12757	5.14777	4.35447	3.1062	2.77334	4.30252	4.18928	2.95075	3.23057	4.10148	4.92257	3.23383	3.65821	3.50392	3.77339	4.9917	4.39097	3.35571	3.32125	4.7821	2.72535	3.88419	2.70239	4.57667	3.53868	4.08276	2.27888	5.352	3.01309	1.93047	4.65415	3.46744	3.81205	3.0716	2.09799	2.90897	3.19187	3.80937	3.66786	3.3182	3.20241	4.42879	4.58027	1.38046	4.24851	3.48779
AK1	1.89906	1.63843	2.05823	1.22568	0.819049	2.19952	1.28542	2.21471	1.74102	2.47405	2.05163	0.950383	2.07737	1.45664	1.74822	1.47515	1.98005	1.91249	0.852094	0.892623	0.785086	2.01524	1.83581	1.70093	1.25937	2.51008	0.529945	1.46844	2.2507	1.53309	0.855657	1.29424	1.61039	1.71593	1.76316	1.88534	1.72084	2.17196	2.05075	1.21327	1.73116	2.04096	1.44202	1.2291	1.42205	2.21033	2.01809	1.5288	2.12549	1.0321	1.65966	1.40151	2.05255	1.24923	2.17327	2.15495	0.509169	0.315258	1.21867	1.3969	1.18155	1.36032	0.851146	1.11866	2.47147	1.28418	2.02142	0.339983	1.89178	1.06398	1.39718	1.23955	2.72637	1.31555	1.21108	0.552038	0.420172	1.72057	0.525563	0.200783	1.22411	1.17512	1.66791	1.32051	1.2736	0.66901	3.2988	0.602586	0.986537	1.71918	1.5981	1.73758	1.15609	1.20464	1.91775	3.59098	1.75559	2.28584	1.14851	1.14263	0.00312035	1.71568	1.19071
AK2	5.58972	5.58903	4.10846	4.03619	4.1446	4.11385	4.54523	3.80442	4.81607	4.10132	4.63581	4.20247	3.99638	4.37847	4.30355	4.04664	4.42854	3.79683	4.16831	4.78887	4.51625	4.68863	4.66432	4.68405	4.66558	4.89074	4.17694	3.78411	4.29044	4.33304	4.4256	3.99494	4.06573	4.11574	4.58097	4.17321	4.16874	4.02076	3.41346	4.82182	4.44818	3.86052	4.48656	5.03757	4.35342	3.56264	4.4413	4.2988	4.07669	4.30194	4.28616	3.59058	4.62889	4.41493	4.67938	4.40636	3.78904	6.14427	4.49419	5.4336	5.06157	4.82975	4.19054	5.31004	3.82586	4.57799	4.13205	3.80046	4.69648	4.1631	3.33583	4.96271	4.19375	3.71471	5.76249	4.33851	4.21946	4.18813	5.48361	3.45989	4.62421	5.3165	3.91947	4.34843	4.28471	4.1496	4.64688	4.29106	3.89156	3.67921	4.37744	4.98993	4.16167	4.07596	3.9437	4.98515	3.57298	5.92478	5.23159	4.26383	5.2462	4.71513	4.58089
AK4	1.94892	4.67695	4.84999	3.37949	2.32517	0.0923382	3.80281	2.5585	2.13254	2.36748	2.8028	2.79164	2.63689	0.448683	2.09779	2.10405	-0.84848	1.56889	3.16784	2.16354	3.38267	2.73596	4.6567	3.20339	3.95271	0.610266	1.28231	1.74395	1.15649	2.98261	3.80043	2.03665	2.65528	2.84588	1.35067	4.54844	2.65538	2.85749	1.40367	-0.826094	3.52077	1.87419	1.42399	0.830846	2.40769	1.18665	-2.13237	2.37665	2.95161	2.70427	2.59706	2.88787	-4.37749	3.4594	-2.44263	4.68442	-2.46232	1.82685	1.85138	2.16262	3.6509	-0.541577	-1.17084	2.10975	-3.0516	1.34774	0.850254	1.88815	2.83921	0.296164	0.953357	2.67735	2.09189	2.64538	3.66284	2.84948	1.27127	2.47795	2.80932	3.46891	3.11603	0.327104	4.07499	2.29487	1.73064	3.90178	1.04603	2.44294	2.03793	3.6976	3.16174	3.61157	3.66588	3.76772	-1.20733	3.30689	2.52865	3.33696	3.79249	3.21902	3.83761	4.69502	-1.71048
AKT1	3.85838	4.14383	5.08334	4.06618	3.6021	3.88398	3.7586	4.80808	3.4863	4.80449	3.87407	3.76853	4.31696	3.642	3.63072	3.64818	5.26154	3.45471	3.67503	4.01379	3.39602	3.95359	3.85444	2.95603	3.71224	3.579	4.83553	4.00203	4.39929	4.10111	5.17107	4.41461	4.36451	3.48695	4.87124	4.10367	5.43863	4.27341	4.77283	3.88284	2.673	3.52966	3.4831	4.03529	3.69734	3.23896	4.87386	3.52833	3.59929	3.97211	3.25637	3.99559	3.57935	3.86025	3.08377	5.27003	4.56886	3.9185	3.52308	3.58699	3.9735	3.85593	3.23513	3.04646	4.03899	3.93765	3.85214	4.01319	3.73373	3.72496	4.40046	3.17351	4.18231	3.94556	4.83128	3.50779	3.88445	3.74108	3.5276	4.32004	3.28243	4.2904	4.2719	4.67415	5.26531	4.26081	4.56171	3.25893	3.6172	4.72827	4.31246	4.33949	3.59431	4.96566	5.02087	4.65275	3.95699	4.28237	3.94838	4.20964	3.95372	4.55384	3.92195
AKT2	3.0929	3.03837	2.14228	3.87714	3.25884	2.91546	3.8006	3.6441	4.68945	3.10681	4.17803	3.50956	2.54558	3.09899	2.86088	2.9276	2.7244	3.15612	2.77718	2.89673	3.60165	2.87275	3.32028	3.02875	4.57098	3.44323	2.9394	3.68782	2.90241	2.80525	2.37824	2.50294	3.33456	3.35448	2.86032	3.33647	2.83467	3.31482	3.53527	4.35773	3.39359	2.3793	3.16495	1.82223	3.21269	2.01399	2.44099	3.45981	2.9028	2.74263	3.42623	2.74756	3.78607	3.24034	3.58925	3.1095	3.53034	2.92822	3.534	3.02737	2.8439	3.18453	3.5333	2.22859	3.24462	3.04205	2.76074	2.89723	2.81236	3.38634	3.22834	3.6762	3.09324	3.32994	1.93238	2.44638	2.86937	3.83778	3.57828	2.82066	2.74345	3.49966	2.90007	2.40602	1.87299	2.70132	3.04139	2.98013	3.25679	1.8763	3.6915	2.60065	3.60319	3.16779	2.67618	2.23917	3.13524	3.33301	3.42178	3.20796	3.14774	2.62556	3.61198
ABCD1	4.18501	4.10925	2.75629	2.43258	1.50152	1.59575	1.2137	3.61901	1.72846	2.81675	0.863009	1.67699	3.19008	2.27326	2.50552	1.69537	2.7522	1.65402	1.72185	2.46205	2.05553	2.67488	2.26469	2.12407	1.93446	3.1165	2.50631	1.77843	4.75718	2.22039	2.4317	2.0704	2.31235	1.27411	4.80226	3.10883	2.47556	2.45686	3.84236	2.16678	2.81798	2.34291	2.10943	3.53627	2.30345	3.01599	1.93092	2.47698	1.29494	3.12819	2.6086	0.819939	1.42576	2.81563	2.90707	2.9695	3.7787	2.78913	2.73037	2.43711	2.06834	2.10927	2.19463	3.11273	2.82847	3.60623	4.08081	1.60313	3.04953	1.81369	2.719	2.21694	2.48139	1.73229	3.11066	2.00757	1.86686	2.05271	3.29121	1.1787	1.24223	2.44001	4.73442	5.85159	4.98766	2.56242	4.46631	3.16109	2.73822	3.24774	2.33423	2.50201	3.34529	2.48958	2.66708	2.45049	3.34658	2.4221	2.43109	1.72534	1.64001	3.00425	2.74846
ALK	-1.76236	-5.00642	-6.1628	-5.8248	-7.54769	-3.85777	-7.5147	-5.36498	-3.70945	-3.92561	-4.98667	-4.93547	-1.35361	-3.92141	-5.80226	-6.69991	-3.90635	-5.49598	-3.03166	-5.58136	-6.97235	-6.47134	-4.43492	-4.8715	-5.72355	-9.31918	-2.17518	-5.05062	-4.21936	-2.07733	-4.45416	-4.29941	-5.34761	-5.81638	-1.59472	-5.60332	-4.62377	-5.67574	-4.26426	-2.86017	-5.15864	-4.49421	-4.73145	-5.6368	-7.03993	-0.389282	-7.09129	-8.71034	-5.56567	-4.10618	-2.23522	-6.82829	-7.94939	-3.24747	-4.95349	-4.44807	-5.33377	-4.16129	-2.78967	-2.40298	-5.1351	-4.54428	-4.5099	-3.53241	-6.21583	-5.02303	-4.0424	-5.58239	-7.50494	-5.62241	-4.12383	-3.0927	-7.54195	-4.8212	-4.40828	-6.37291	-5.15831	-7.07533	0.571109	-4.80176	-5.94278	-4.78037	-4.82988	-2.8763	-3.12331	-7.56702	-6.79121	-3.51243	-5.83446	-4.97093	-4.9437	-8.42511	-5.88666	-5.15983	-5.19426	-0.184795	-3.30016	-5.73968	-2.75653	-5.84424	-5.63127	-2.41369	-5.01298
ALOX12	2.13576	-0.119379	-2.43496	-2.58239	-1.61822	-0.786283	-2.25081	-1.25863	0.609	-1.76297	-0.896263	-0.9002	-1.43909	-0.79171	-0.236484	-1.48665	-2.27096	-0.979648	-1.06827	1.61897	-1.24451	-1.25807	-2.53151	-3.7066	-1.12124	-2.24085	-2.82174	-1.56942	-3.22848	-0.965604	-2.81693	-2.8935	-3.35674	-2.87996	-3.2592	-1.8189	-2.42431	-2.8104	-2.01881	-1.13233	-1.66527	-1.19018	0.787805	-1.02144	-0.776039	-1.0491	-1.93049	-1.13451	-2.28652	-2.0222	-0.84225	-0.76417	-1.52111	-0.742027	-2.16056	-1.69166	-2.12051	-1.01215	-0.598499	1.43991	-1.94492	-0.844184	0.0355586	-2.66083	-0.883923	-1.52401	-0.734671	-1.39221	-1.38021	-2.82419	-2.06585	-2.87944	-2.38115	-1.17825	-2.8255	-0.967001	-0.354808	-0.323648	-0.942735	-1.81089	-1.78964	-1.64654	-3.03695	-3.05535	-1.61955	-3.70168	-2.72234	-0.784596	-2.55408	-2.63213	-1.56581	-1.49564	-1.23974	-1.94656	-1.31442	-2.01592	-1.10446	-0.941449	-1.64013	-1.03233	-0.524924	-1.14914	-1.58154
AMD1	4.93091	4.13679	3.33611	4.935	4.90518	2.90504	2.92053	3.48609	3.80441	3.29971	3.03863	2.52504	2.86271	2.56659	2.7306	3.07385	3.2048	3.09529	3.49446	5.47293	2.78351	4.51338	3.27842	2.42082	2.4755	2.95345	3.23679	2.12387	3.26317	3.47109	3.14709	3.71814	2.76027	4.15225	3.95853	5.20065	3.14662	2.56891	3.43537	3.91446	3.55041	2.47608	3.49412	3.06895	2.89765	4.03603	3.3334	2.09239	2.88909	3.30026	3.64397	4.30565	1.96805	4.84923	3.47337	3.10972	3.15977	5.14191	3.18627	4.00934	3.30517	2.98977	3.97037	4.92988	2.54713	2.1505	3.67326	3.58543	3.23333	3.60905	3.05636	3.30041	2.57323	3.14521	3.6975	3.05128	2.6174	3.29355	5.83725	4.28051	3.5425	4.51916	4.46295	3.66779	4.62311	3.52074	3.09364	3.86168	2.81492	3.1957	3.22599	2.8908	3.97619	3.44354	2.94738	3.24462	3.117	2.8999	4.31194	3.47211	4.7197	4.00831	3.50424
ANG	1.59207	0.14531	2.33169	1.47165	2.36981	2.8236	2.3248	2.94129	1.71875	1.91993	4.22891	2.26065	1.96759	3.43816	2.81038	4.41655	1.73693	4.36282	2.09511	0.920868	5.04469	1.89762	4.39693	2.076	3.78173	2.686	1.61665	4.21694	0.709978	1.81721	1.44928	2.97903	2.11287	2.49062	1.81378	3.4474	3.47792	2.79381	3.04352	4.16345	2.40401	3.73407	2.20731	3.68894	4.64318	4.28944	2.1916	4.05576	3.82853	2.47486	2.77965	0.525782	3.80158	2.1245	3.08276	2.26215	1.62531	2.54951	3.51796	1.8606	2.253	2.006	1.80627	3.18384	4.00628	2.82509	1.90579	1.55836	2.09124	1.54966	3.46847	1.57687	4.37555	4.00735	4.47791	3.02847	3.6806	3.39668	2.1663	1.14477	1.91082	1.43941	2.35796	2.42415	1.09584	1.05896	0.759065	1.92939	1.68438	1.34674	3.12095	1.60703	0.159987	1.3424	2.93544	2.79223	1.36592	1.72246	1.59735	3.84749	1.3648	1.30008	0.351736
ANK1	-2.73978	-3.70737	-4.07989	-3.91416	-2.67945	-4.49733	-3.3469	-2.96891	-0.58784	-1.86855	-4.38919	-3.1827	-3.89264	-3.53927	-3.10197	-3.59531	-3.62252	-3.61769	-3.56624	-2.17652	-3.50338	-2.14742	-5.46149	-0.391319	5.25979	-5.71081	-1.29566	-4.79709	-3.93834	-4.31592	-4.06269	-5.23269	-4.21457	-3.16643	-3.37866	-3.92095	-3.49779	-6.14537	-5.4513	-3.6016	-2.20574	-2.40337	-0.0463001	-3.85009	-3.3818	-3.55094	-2.42706	-4.06449	-0.52082	-2.85821	-3.84924	-3.66049	-4.63474	-1.42385	-4.1642	-2.34346	-3.94358	-2.83255	-3.49196	-2.62071	-6.35962	-4.87571	-1.47703	-4.39435	-3.31933	-3.19444	-2.14852	-1.39752	-0.928556	-4.61811	-2.88892	-3.05983	-3.2273	-2.94618	-4.32347	-4.31202	-3.85445	-3.51849	-4.41043	-1.90388	-5.06776	-3.33246	-4.41499	-3.71615	-1.92333	-4.20658	-3.8458	-2.7551	-3.35854	-5.74799	-2.48928	-3.85521	-2.90883	-4.16711	-2.98137	3.79535	-1.29879	-3.98691	-3.65388	-2.91561	-5.35329	-1.31052	5.16199
ANK3	0.49979	0.387993	0.524499	0.880998	0.556116	-0.283931	0.714757	1.82759	2.86102	0.357348	1.09928	1.47328	1.52611	-1.25334	1.70285	1.89387	0.461218	1.31128	1.77268	1.47674	1.32197	1.15008	-0.0145788	0.69158	0.856429	1.23168	1.09296	-0.581174	-0.479758	0.735904	1.98472	-0.54342	0.462032	0.0394982	-0.799375	-0.954415	-1.22642	3.19877	-0.498415	1.21108	1.64358	-0.0595113	0.270303	0.866706	1.58162	-0.843859	0.96197	0.238541	0.838894	0.210847	1.80379	0.611988	0.914895	1.603	1.07335	2.0882	1.34669	0.558847	2.18906	0.387585	0.0212697	2.26958	0.0149605	-1.07053	-1.9116	-1.01947	0.834612	1.67469	2.8647	1.50077	1.49611	1.18473	1.56469	2.59797	1.13276	1.72414	1.86738	0.729077	1.37916	1.72063	0.501906	2.09289	3.01532	1.44937	1.37374	1.48402	-1.21737	-0.111388	0.738016	1.07422	0.79782	0.960764	1.29897	0.751598	0.170189	0.208953	0.345769	1.33184	0.797506	1.01097	2.50735	0.425371	0.378216
SLC25A4	1.94215	1.00784	-0.838374	2.4163	2.70579	2.22968	2.7106	0.972276	2.56722	0.950232	3.42782	2.56246	2.62762	2.2961	1.36944	2.81716	2.22137	2.6183	1.7589	2.62711	1.34886	3.31953	3.87159	-1.26045	3.88892	-1.24752	2.83317	-0.107284	2.00508	2.54522	1.90129	3.02638	2.3675	1.96122	2.18944	2.95212	1.67467	2.68917	3.15464	3.19395	1.50944	1.88084	1.78042	2.57811	0.71873	2.66525	3.48716	1.95266	4.13987	1.40638	3.10795	2.07788	2.92689	2.07401	3.19686	3.0417	2.39032	1.88886	2.17281	1.54352	0.675568	2.82365	2.68489	1.12957	3.08457	2.17867	1.65091	2.57613	3.66886	2.3825	2.96454	1.66038	3.09666	2.42768	3.00834	1.20756	2.51475	2.59233	2.20694	2.40414	2.83907	1.64209	2.12246	3.31268	2.53385	3.03419	3.56664	0.752385	2.92022	3.11047	2.96436	0.0919626	2.67033	3.43085	2.39844	3.44422	3.40875	2.86353	2.58374	2.78866	3.14633	2.3624	2.68186
APAF1	1.16186	0.152272	0.539548	1.00276	0.703138	1.66785	0.948106	2.50081	2.43196	0.88901	1.95845	1.71291	1.74898	1.31481	1.81827	2.53966	2.27385	1.89689	1.92996	1.63969	2.22024	1.42609	1.4848	1.27144	2.32919	1.20588	1.85325	1.42569	1.97924	1.92877	1.86359	2.03947	0.913563	1.61156	1.20375	0.366507	0.744869	0.647946	-0.557566	1.67523	1.77866	0.728222	1.94222	1.17457	1.18648	-0.178962	1.03835	0.127523	0.20499	1.4969	1.95597	0.671666	2.3459	2.72034	1.3247	1.30323	1.55745	1.31617	1.11675	1.0778	1.10484	2.79892	2.23448	0.941872	2.35501	0.709759	1.09895	1.27923	2.23773	2.33919	1.50813	0.0346665	0.452887	1.78874	1.05802	0.67784	1.57235	1.39878	1.96318	1.86687	1.24841	2.11706	2.14305	0.984517	2.13453	0.807084	1.33163	1.2915	1.82308	0.814228	0.529949	0.542195	1.42025	0.733346	0.4929	1.92684	1.44734	2.21685	1.35555	1.84592	1.99247	2.79999	2.02304
NUDT2	4.67263	4.20477	4.70006	3.30471	3.96938	4.83582	4.47115	4.5547	3.84331	3.5474	4.02677	3.67828	3.93385	4.60348	3.45842	4.49444	3.07181	4.1837	4.59202	4.05127	3.94059	4.25102	2.99628	4.23334	4.75057	3.92818	4.23388	3.50692	3.43866	4.25266	3.7597	3.10015	2.66326	3.38211	4.31046	3.16243	3.48471	4.14762	2.55613	4.46077	4.77049	4.73741	3.85882	3.05495	4.57876	3.96784	4.69568	4.77382	4.54311	4.07621	4.41372	4.45404	3.701	3.93057	3.93738	4.02746	3.62039	3.37695	3.42683	4.33282	3.81853	3.99789	3.91205	3.23994	4.13702	3.95377	3.2315	3.40014	3.23566	4.07775	3.81664	4.19055	4.33062	3.75387	5.4304	3.99022	4.11905	3.81164	3.91806	4.28805	4.01561	3.20319	3.41128	4.38305	3.51081	3.94846	4.80762	4.24115	3.67039	4.57712	3.49806	3.60812	3.65232	4.2406	5.17806	3.52799	2.88118	4.4738	3.06693	4.44907	3.79913	4.29198	3.7078
XIAP	3.46878	3.24289	3.08917	2.60282	3.56501	3.71195	2.82745	3.39213	3.04885	2.22915	3.15959	3.37475	3.32982	3.89984	3.42672	3.76147	3.77295	3.61029	3.59807	3.04277	3.59153	2.89821	2.31674	3.10438	3.97972	3.77539	3.06229	2.79823	3.59246	3.28571	3.66416	3.34973	3.33715	3.37619	2.54669	2.14736	3.68441	3.22785	2.12467	3.74321	3.3576	2.54567	3.06781	2.72401	3.24416	2.70166	2.26868	2.79012	3.03156	3.40313	3.00172	3.0369	3.89441	3.04833	3.52072	3.53847	3.30979	3.24823	3.39013	2.59042	3.01302	3.7404	3.50096	2.95289	3.61613	2.8474	3.09968	3.6651	3.54311	4.02932	2.76631	2.57921	3.01845	3.68254	3.52256	2.86711	3.28807	3.82266	3.44212	3.01535	2.63449	3.05117	3.75369	2.89016	4.3257	2.74406	3.44683	3.0126	2.89689	3.20579	2.99549	2.9059	2.96935	2.82102	2.7684	3.31408	2.74659	3.49622	3.43322	3.42077	2.79757	3.40389	3.5705
BIRC5	4.97649	5.19205	3.28975	5.6716	4.94439	3.8506	1.57571	3.08907	3.12064	3.56232	5.44626	-0.0570685	2.78994	2.9347	1.34241	2.84116	5.17591	0.616982	3.12784	5.18818	2.88713	4.44499	4.37778	4.33267	2.63523	3.53712	3.39327	5.53402	3.60802	2.24751	3.50041	4.39224	2.5474	4.76327	5.12899	7.76601	2.38078	2.71039	4.15837	3.61144	5.38638	1.88379	2.47546	3.05293	2.79512	2.96895	2.96013	2.89608	2.5551	2.47103	3.30081	4.44851	1.27195	3.40444	4.12801	3.48391	5.93349	4.5202	2.87598	4.90842	2.89752	1.87628	2.99464	4.36103	2.31251	4.49962	4.76786	2.08082	4.54483	4.10915	4.29891	3.28162	3.65447	1.25817	3.19594	2.6435	2.42069	2.05304	4.25943	5.25075	4.33123	4.44837	4.74833	2.60436	2.53747	4.20745	5.31177	4.4274	4.0276	2.78988	4.63028	3.96298	5.66127	5.02053	2.70929	3.82025	3.45522	3.39629	2.75624	2.7789	3.05616	3.43218	3.93796
