Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
ADRA2B	1.54884	0.997019	0.401523	-1.05063	-1.14879	0.626737	-1.3125	-1.43505	0.765141	-1.61203	-0.749531	-2.55271	0.197565	0.223055	-0.576384	-0.416951	0.0310267	-0.369676	0.710456	2.23617	-0.657157	-0.907258	-0.156344	0.729082	-0.784276	-0.192323	0.0668104	0.590941	0.0919033	-0.549032	0.0307409	-0.141507	-0.950885	-0.936463	2.21143	-0.0378564	3.43467	-0.140882	2.07696	0.436858	0.29795	0.596228	0.061583	-0.916836	0.818317	0.766413	0.486402	0.298551	0.641332	-0.0892529	0.264744	0.0960133	-1.52399	-1.02714	-0.283629	0.19851	-0.405817	1.48132	-0.921832	0.357962	-1.52949	-0.803229	0.16433	1.10525	-0.430059	-0.134583	-0.343306	-0.0329282	0.38714	-0.677496	-0.968073	-0.408697	0.436891	1.74688	-1.00588	0.997642	0.192935	-0.65436	0.32546	-0.189046	-1.3822	0.171194	-0.664621	0.102176	-0.432481	-1.34974	-0.404399	2.01403	-0.0830734	-0.0266661	1.18032	-1.77321	2.45487	-1.51816	1.03906	1.38569	-0.472813	-0.186382	-1.14181	0.097161	0.878046	0.140794	-0.132683
ADRA2C	-0.52295	0.090325	1.99552	-1.29286	-0.469759	0.0856371	0.112405	-0.43434	-0.443241	-0.160422	-0.457722	0.0858556	1.04863	-0.709753	0.780238	-1.05748	1.59078	0.259138	0.333617	0.0956047	-1.0016	-0.659953	-2.1871	-0.142587	1.49437	-0.657531	0.349842	0.380336	-0.266779	-0.623625	0.652305	1.55326	0.968659	-0.805082	-0.632908	0.344897	0.697289	-1.74111	0.0757227	0.445308	-0.114975	1.32341	0.0465614	-0.152234	0.125104	2.29875	0.181913	0.458107	-1.31264	0.394966	0.566889	-0.0435768	-0.880755	1.53745	-1.48761	1.2852	1.52924	-1.96454	0.50413	-1.55559	-0.777034	-1.70894	-0.13524	-1.29942	-0.899631	1.91047	-0.0868719	-0.0127673	0.498312	0.236287	-0.0418962	-0.429475	-0.248102	1.03817	-0.453491	-0.204217	0.916908	-1.16012	-0.481961	1.52381	0.0156886	-1.26945	-1.00713	0.36534	0.695988	0.361446	1.9967	-0.260338	1.23446	1.2034	0.062529	-0.806508	-0.716866	0.683844	0.481072	2.21638	-0.529367	-1.20194	-2.02569	-1.57416	-0.603302	-0.954811	1.5352
ADSS	-0.0347469	0.141957	-1.63052	0.521447	0.114973	0.573801	0.286641	0.0745142	2.35137	-1.8227	-0.557783	0.455887	-0.0861915	-0.0872905	1.10209	-0.858753	-0.671858	0.912151	0.520741	0.203	0.194934	-0.326292	0.124881	-0.730616	-1.66654	-1.49191	0.353651	-1.44029	0.469096	1.18562	0.490932	1.33887	-0.718315	0.579871	-0.316944	-0.879879	0.0221569	1.0212	0.168282	0.501686	-1.38147	-0.807135	-0.772592	1.42159	-0.126941	-0.457255	0.279187	-2.28617	0.350796	0.24374	-0.197284	0.536658	0.938454	-0.550895	-1.6728	0.0358984	0.273425	0.573982	0.347651	-0.289165	1.29921	0.896143	-0.00102787	-0.0648651	0.602318	0.819296	-0.236473	1.75975	1.21451	1.23448	-0.168241	-2.32967	1.00948	1.17358	0.0547709	1.52368	0.697611	-1.40651	0.701911	1.50308	1.38766	-1.86141	2.16911	-0.0429208	-0.232063	-0.483579	-1.64261	-0.596857	0.339028	0.0233886	-0.325683	-0.504215	-1.19264	0.296858	-1.31245	-1.93042	-1.25427	-2.44173	0.73388	0.945474	0.0173959	0.228198	0.548025
AP2A1	0.0480549	-1.84572	-2.27995	2.24873	0.376378	0.0287533	-0.22101	0.885442	-1.01567	-0.271353	1.79818	0.179976	-0.270437	-0.227004	0.0151425	-2.45406	-0.0394511	-1.12368	-0.305693	-0.37543	-0.588205	-0.317348	-0.717239	0.694682	0.316464	0.833664	-0.823485	1.12559	1.45958	-0.243268	0.826072	0.175842	-0.288687	-0.901623	-0.267784	-0.18017	-0.917873	0.715685	-0.0854095	0.542097	0.393779	-0.86431	-0.62877	0.164783	-0.61585	-2.97505	0.931195	0.2605	-1.61402	-0.433995	0.725737	-0.505273	-0.399709	0.556756	0.888445	-0.430699	1.26246	-0.697883	0.872559	-0.44194	0.367932	0.555861	-0.158043	0.241564	0.238956	-0.128031	0.338238	-0.229163	0.773136	0.426257	0.775058	1.76546	0.097156	-0.19243	-2.85392	-0.782492	-0.0512802	0.229281	-0.892599	0.972109	-0.884796	-1.14655	0.35543	-0.23105	0.939019	3.74201	0.522392	0.46661	1.04639	-2.04927	1.08906	0.00244563	0.614788	-0.212148	0.851007	-0.864992	0.494827	0.80858	-0.367832	-0.237203	-0.91778	0.0355923	1.49192
AGRP	-0.0154661	-0.846808	0.463775	-0.884219	0.406016	1.02979	0.677592	-0.934444	-0.498716	0.189603	-1.03272	0.174156	0.811656	0.0224357	-0.122871	-0.324312	-0.0880687	1.19068	-0.464469	-0.215546	-0.659663	0.626057	1.58795	-0.292331	-1.50471	-0.301754	1.27174	0.899314	-0.0334406	0.207727	0.252809	-0.0657311	-1.15982	0.244937	1.54243	-0.616457	-0.791102	-0.387555	-0.774154	-0.597478	-0.449816	2.64636	0.957588	0.324267	-1.79496	0.30337	-0.38802	0.498107	-1.63205	-0.160374	-2.17814	0.148591	1.87231	1.1849	-1.8216	1.82178	-1.14713	-0.932557	-0.620099	1.02969	-0.0474628	1.09278	1.5994	-2.07003	-0.260971	-0.239985	0.642122	-1.91186	-0.386751	0.337462	0.67626	1.06473	-0.273616	-0.880913	-0.241749	0.00572851	-0.555448	0.00737316	0.973324	-2.11311	0.461599	-0.10278	0.12661	1.69215	0.0312452	1.16623	-0.649377	-0.152317	-0.689055	-0.622235	0.317528	2.64862	-1.53918	-1.66364	-0.638378	0.402872	0.60132	0.229887	-0.261088	1.53399	1.33216	-0.893716	0.601219
AGTR1	-0.540033	-1.27213	0.954911	-0.518553	-0.335718	0.798838	0.159222	-0.645829	-0.0436483	-0.230519	-0.255404	0.227341	0.267533	2.02432	1.20933	2.37147	-0.377566	-0.255275	0.652593	-0.775102	1.38836	0.0744283	-1.17953	-0.375258	2.79966	2.71712	0.702673	-1.03113	0.559541	-0.11543	-0.860206	0.656742	0.700191	-1.31277	-0.436219	0.618085	-0.0934638	2.21064	-1.14496	-0.753823	-1.59605	0.340006	0.0621998	-0.310463	0.297661	-0.375319	0.302039	0.80249	1.96669	-0.497437	0.124503	-0.832852	1.68256	-0.577763	2.01289	-0.114264	-0.410249	-0.916052	-0.275875	-1.18787	-0.491029	-0.163313	-0.260202	-0.0146767	-0.45371	-0.489351	-1.28872	0.371094	1.83966	0.691314	0.228347	0.0181435	0.956726	0.31417	-2.03233	0.197612	-0.071273	2.69084	-0.529857	0.524719	-0.544352	-0.731597	-0.68955	-0.292601	-0.31715	-0.125607	-1.04003	-0.80533	-0.314933	-0.596735	-0.547709	-0.204266	-0.899566	-0.324539	-0.0617306	-0.804808	-0.331902	2.23833	-0.730068	-0.732471	-1.77905	-0.682804	-0.756968
AHCY	0.699016	2.61671	1.21799	1.52726	1.43828	-1.00298	1.5704	0.22499	-0.0567506	-0.390369	0.415723	-1.00957	-1.08281	-1.76828	-1.64609	-1.23643	-0.169387	-1.73763	-0.112674	0.405143	-0.298877	-1.55208	1.9009	0.573789	-0.0248241	-0.685342	0.259157	0.164322	-1.49754	-0.807976	0.199102	1.04387	0.284608	1.33061	-0.467304	-0.759598	-0.800452	-0.67473	-0.0174254	0.0321848	0.503744	-0.799261	-1.9795	0.822501	-0.720971	-0.886745	-0.309658	0.952468	0.424639	-1.16078	-0.226774	0.997604	-0.179617	0.318867	1.68726	0.489495	-0.140556	0.116523	-0.156715	0.532891	-0.856034	-1.24726	-0.286099	-1.98317	-0.615368	0.653375	1.10419	0.520368	0.0900236	0.311094	-0.648607	0.734427	0.460509	-0.455019	-1.91654	1.69895	0.757688	-0.741739	0.115472	0.594668	0.96545	-1.06757	-0.4696	1.32375	-0.979556	-0.0964531	1.24158	1.49194	-0.193904	0.465965	-0.671486	0.317659	0.749949	2.76879	-1.39687	0.240136	0.089763	-1.97497	-0.35633	0.161309	-0.541065	0.210211	1.04005
AHR	0.283532	-0.411608	-3.00453	-0.0921307	0.456928	0.420019	0.577325	-0.290995	0.807316	0.363345	-1.41485	1.40619	1.79067	0.521521	0.610526	0.732937	0.846099	0.252816	0.901856	1.46093	-0.369062	-0.9646	-0.721622	-0.54674	-1.46302	-0.744642	0.231407	-1.46366	-0.975445	0.439159	-0.0423332	-0.163137	-1.15468	0.381366	1.43052	-1.56828	1.65153	0.0446727	-0.371908	-0.62749	1.83618	-0.262407	0.688164	-0.107665	0.589664	-0.901458	0.0442944	0.278897	-2.12478	-0.184546	0.934109	-1.10722	-3.01474	0.505583	-1.18554	0.420329	-0.150294	0.612178	1.69661	0.853357	-0.473498	-0.827321	0.798138	0.677767	-0.638739	-0.3413	0.584442	1.45723	-0.337832	0.113269	-0.0507421	0.235696	1.53071	0.892161	-0.208283	-0.244913	1.30792	-0.878325	0.353469	-0.902728	1.08955	-0.0137964	0.564542	-1.35291	1.9137	-0.572472	-1.72325	1.1719	-0.0895202	0.276789	-0.510278	-1.54519	-0.683149	-0.382438	0.27394	0.123525	-0.248157	-0.371233	0.932358	1.09338	-2.3079	0.740726	-0.0678866
AK1	0.628315	0.209684	0.883963	-0.453259	-1.10637	1.11089	-0.3573	1.1353	0.374462	1.55184	0.873367	-0.895429	0.914708	-0.0822872	0.386029	-0.0525588	0.758387	0.649877	-1.0533	-0.988201	-1.16092	0.814916	0.526723	0.310074	-0.399147	1.60972	-1.57072	-0.0633336	1.1931	0.0404925	-1.04758	-0.343131	0.164657	0.334169	0.410026	0.606279	0.342059	1.06662	0.871942	-0.473186	0.358635	0.856225	-0.105771	-0.44777	-0.137856	1.12826	0.819486	0.033606	0.991995	-0.764182	0.243789	-0.170838	0.874839	-0.415436	1.06874	1.03931	-1.60409	-1.91555	-0.464513	-0.17825	-0.524138	-0.236995	-1.05482	-0.625139	1.5477	-0.359292	0.824835	-1.87583	0.616612	-0.712976	-0.177798	-0.430985	1.95711	-0.308901	-0.476705	-1.53524	-1.74704	0.34163	-1.57776	-2.09941	-0.455781	-0.534467	0.257042	-0.300934	-0.376284	-1.34736	2.87652	-1.45405	-0.837359	0.339397	0.144908	0.368941	-0.565034	-0.487051	0.658332	3.34582	0.397868	1.24954	-0.577211	-0.586652	-2.41689	0.333776	-0.509422
AK2	2.15763	2.15637	-0.552454	-0.684674	-0.486328	-0.542594	0.246648	-1.10871	0.742172	-0.565521	0.41238	-0.38045	-0.757511	-0.0584505	-0.195525	-0.665547	0.0331543	-1.12261	-0.44295	0.692423	0.193635	0.509021	0.464535	0.50063	0.466842	0.878795	-0.427167	-1.14587	-0.219501	-0.141567	0.0277858	-0.760137	-0.630627	-0.539138	0.312046	-0.433984	-0.442163	-0.712895	-1.824	0.752697	0.0691035	-1.00607	0.139316	1.14743	-0.104271	-1.55107	0.0565078	-0.204204	-0.610569	-0.198457	-0.227326	-1.49994	0.399717	0.00826089	0.492103	-0.00741215	-1.13685	3.17224	0.153277	1.872	1.19134	0.767207	-0.40227	1.64595	-1.06949	0.306594	-0.509286	-1.11595	0.523377	-0.452482	-1.96604	1.01047	-0.396414	-1.27285	2.47373	-0.13155	-0.349363	-0.406678	1.9635	-1.73906	0.391158	1.65776	-0.89822	-0.113413	-0.229977	-0.477188	0.432639	-0.218374	-0.949293	-1.3378	-0.0603244	1.06028	-0.455089	-0.611915	-0.853892	1.05152	-1.53215	2.77065	1.5024	-0.268188	1.52913	0.557506	0.311899
AK4	-0.0904719	1.45054	1.54829	0.717629	0.122065	-1.13922	0.956754	0.253869	0.0132481	0.145962	0.391865	0.385562	0.298148	-0.937932	-0.00638146	-0.00284324	-1.67068	-0.305148	0.59807	0.030763	0.719427	0.354108	1.4391	0.618156	1.04143	-0.846656	-0.467031	-0.206259	-0.538102	0.493437	0.955413	-0.0409188	0.308534	0.416201	-0.428417	1.37795	0.308594	0.422763	-0.398478	-1.65803	0.797436	-0.132688	-0.386999	-0.722055	0.16868	-0.521067	-2.39592	0.151141	0.475929	0.336209	0.275651	0.439922	-3.66415	0.76277	-2.57118	1.45476	-2.5823	-0.159428	-0.145575	0.0302394	0.870945	-1.49731	-1.85277	0.000376282	-2.91518	-0.430072	-0.711091	-0.124802	0.412433	-1.02409	-0.65285	0.321004	-0.00971294	0.302944	0.877691	0.418239	-0.473266	0.208364	0.395549	0.768142	0.568803	-1.00661	1.11051	0.104949	-0.213778	1.01266	-0.600501	0.188591	-0.0401919	0.897324	0.594626	0.848725	0.879405	0.936937	-1.87338	0.67662	0.237004	0.693606	0.950924	0.626982	0.976416	1.46075	-2.1576
AKT1	-0.290997	0.210516	1.86117	0.0740997	-0.741269	-0.246011	-0.466309	1.37756	-0.944704	1.37124	-0.263424	-0.448862	0.514691	-0.671167	-0.690974	-0.660296	2.17424	-1.00021	-0.613136	-0.0179592	-1.10332	-0.123718	-0.297924	-1.87635	-0.547747	-0.781845	1.42578	-0.038618	0.659344	0.135456	2.01531	0.686263	0.598232	-0.943579	1.48852	0.139965	2.48538	0.438173	1.31562	-0.248019	-2.37361	-0.868536	-0.950339	0.0198162	-0.573939	-1.37928	1.49312	-0.870865	-0.746195	-0.09119	-1.34868	-0.049924	-0.781229	-0.287713	-1.65192	2.18917	0.957267	-0.185378	-0.880095	-0.767813	-0.0887344	-0.295293	-1.386	-1.71748	0.0263233	-0.151718	-0.301953	-0.0190105	-0.509989	-0.525404	0.661391	-1.49426	0.278128	-0.137836	1.41831	-0.906949	-0.24519	-0.497089	-0.872152	0.520105	-1.3029	0.468026	0.435522	1.14224	2.18088	0.416038	0.944707	-1.34419	-0.714732	1.23734	0.506788	0.554282	-0.754951	1.65441	1.7514	1.10465	-0.117738	0.453925	-0.13287	0.326144	-0.123499	0.930869	-0.179314
AKT2	0.007361	-0.09408	-1.76092	1.46616	0.316038	-0.322705	1.32379	1.03267	2.97716	0.0332368	2.02585	0.782401	-1.01072	0.0186876	-0.424219	-0.300114	-0.678096	0.124968	-0.579921	-0.357533	0.953711	-0.402142	0.430317	-0.111962	2.7568	0.659025	-0.278165	1.114	-0.346977	-0.527704	-1.322	-1.09003	0.45688	0.493936	-0.425261	0.460434	-0.472988	0.420169	0.830234	2.36012	0.566689	-1.32003	0.141384	-2.35625	0.230183	-1.99955	-1.20528	0.689869	-0.346259	-0.644197	0.627397	-0.635014	1.29674	0.281617	0.930641	0.0382333	0.82106	-0.298971	0.827864	-0.114537	-0.455817	0.177809	0.826573	-1.60037	0.289574	-0.0872258	-0.610506	-0.356608	-0.51448	0.553201	0.259306	1.09238	0.00800087	0.448298	-2.15136	-1.19526	-0.408438	1.39294	0.910234	-0.499037	-0.64267	0.763991	-0.351323	-1.27033	-2.26183	-0.721035	-0.0884494	-0.202399	0.312225	-2.25568	1.12084	-0.908283	0.956567	0.146675	-0.767788	-1.5807	0.0861194	0.454006	0.619124	0.221382	0.109375	-0.861948	0.972928
ABCD1	1.74694	1.66383	0.179674	-0.175427	-1.19677	-1.09341	-1.5125	1.12605	-0.947823	0.245993	-1.8972	-1.00428	0.655532	-0.350192	-0.0954184	-0.984121	0.175186	-1.02948	-0.955078	-0.143102	-0.589044	0.0903712	-0.359598	-0.513858	-0.721848	0.57481	-0.0945475	-0.893014	2.37459	-0.408193	-0.17639	-0.572734	-0.307315	-1.44624	2.42404	0.5664	-0.128285	-0.148789	1.37106	-0.467005	0.247339	-0.273791	-0.529916	1.03529	-0.317085	0.46456	-0.725735	-0.126719	-1.42339	0.587636	0.0176553	-1.94445	-1.27987	0.244762	0.345069	0.413558	1.30122	0.215692	0.151241	-0.170454	-0.574989	-0.530088	-0.436454	0.57068	0.258848	1.11203	1.63264	-1.08531	0.501343	-0.854331	0.13877	-0.41198	-0.121882	-0.94362	0.568408	-0.641655	-0.796003	-0.592139	0.766465	-1.5509	-1.48121	-0.167276	2.34962	3.57512	2.62742	-0.0329985	2.05551	0.623725	0.159848	0.718775	-0.283311	-0.099261	0.825782	-0.1129	0.0818122	-0.155778	0.827198	-0.186928	-0.177061	-0.951253	-1.04485	0.451674	0.171078
ALK	1.71793	-0.0914145	-0.73638	-0.547863	-1.50879	0.549231	-1.49039	-0.291399	0.63196	0.511399	-0.0804021	-0.0518428	1.94591	0.513739	-0.535293	-1.03595	0.522139	-0.364466	1.00999	-0.412083	-1.1879	-0.908463	0.227334	-0.0161686	-0.49139	-2.49682	1.48768	-0.11607	0.347562	1.54226	0.2166	0.302913	-0.281711	-0.543166	1.81143	-0.424335	0.122005	-0.464725	0.322519	1.10564	-0.176319	0.194264	0.0619475	-0.443006	-1.22559	2.48376	-1.25423	-2.15725	-0.403337	0.410686	1.4542	-1.10755	-1.73283	0.889622	-0.0618961	0.219999	-0.273994	0.37995	1.14496	1.36063	-0.16319	0.16634	0.185512	0.730702	-0.765957	-0.100682	0.446258	-0.41266	-1.48495	-0.434983	0.400839	0.975942	-1.50559	0.0118888	0.242189	-0.853566	-0.176132	-1.24534	3.01941	0.0227294	-0.613665	0.0346632	0.00704499	1.09664	0.958872	-1.51957	-1.08687	0.741842	-0.55325	-0.0716214	-0.056438	-1.99816	-0.582362	-0.176978	-0.196182	2.59781	0.860239	-0.500384	1.16344	-0.558702	-0.439924	1.35466	-0.095078
ALOX12	3.4588	1.33271	-0.850369	-0.989359	-0.0803599	0.703969	-0.67675	0.258654	2.01941	-0.216826	0.600282	0.596571	0.0885154	0.698852	1.22231	0.04368	-0.695746	0.521669	0.43812	2.97158	0.271964	0.259177	-0.941388	-2.04924	0.388178	-0.667358	-1.21501	-0.0343578	-1.59848	0.53491	-1.21047	-1.28266	-1.71939	-1.2699	-1.62744	-0.26956	-0.840322	-1.20432	-0.458029	0.377722	-0.124722	0.323184	2.18798	0.482272	0.713627	0.456195	-0.374761	0.375671	-0.710422	-0.461221	0.651204	0.724817	0.0111934	0.745692	-0.591665	-0.1496	-0.553905	0.491025	0.881007	2.80277	-0.38837	0.649381	1.47878	-1.06331	0.611916	0.00845431	0.752628	0.132715	0.144027	-1.21732	-0.502373	-1.26941	-0.799634	0.334432	-1.21855	0.533592	1.11075	1.14013	0.55647	-0.262006	-0.24197	-0.107057	-1.41791	-1.43526	-0.0816196	-2.0446	-1.1213	0.705559	-0.96267	-1.03625	-0.0309501	0.0352049	0.276461	-0.389914	0.206057	-0.455308	0.403996	0.557682	-0.101013	0.471998	0.950372	0.361879	-0.0457799
AMD1	1.90129	0.869615	-0.170576	1.9066	1.86787	-0.730598	-0.710471	0.0242703	0.437807	-0.21786	-0.557042	-1.22426	-0.785586	-1.17029	-0.95722	-0.511289	-0.341171	-0.483433	0.0351434	2.60546	-0.888481	1.35887	-0.245528	-1.35967	-1.28863	-0.667705	-0.29961	-1.74544	-0.265338	0.00478157	-0.416133	0.325736	-0.918678	0.8897	0.638031	2.25173	-0.416751	-1.16727	-0.0416265	0.580779	0.107834	-1.28788	0.0346992	-0.517659	-0.740193	0.738716	-0.174092	-1.78634	-0.75132	-0.217147	0.229381	1.08899	-1.94788	1.79518	0.00774042	-0.464686	-0.399664	2.17542	-0.365244	0.70404	-0.210769	-0.620526	0.653421	1.89996	-1.19557	-1.71085	0.267431	0.153326	-0.304107	0.184016	-0.534016	-0.216955	-1.16167	-0.418582	0.298917	-0.540616	-1.10428	-0.225864	3.07876	1.05633	0.0975601	1.36637	1.29335	0.260322	1.50142	0.0692789	-0.485574	0.512211	-0.847672	-0.352987	-0.31364	-0.749093	0.660982	-0.0310117	-0.675593	-0.289428	-0.455229	-0.73727	1.09717	0.00610917	1.6269	0.702707	0.0478476
ANG	-0.798489	-2.09776	-0.134267	-0.906632	-0.100027	0.307499	-0.140449	0.413196	-0.684718	-0.504044	1.56955	-0.198057	-0.46125	0.859411	0.295632	1.73806	-0.668394	1.68981	-0.34673	-1.40127	2.30217	-0.524084	1.72044	-0.363887	1.16796	0.183926	-0.776413	1.55881	-1.59066	-0.5963	-0.92672	0.447092	-0.330775	0.00846939	-0.599374	0.867714	0.89512	0.280748	0.505006	1.51077	-0.0693116	1.12516	-0.245959	1.08463	1.94159	1.62392	-0.260076	1.41405	1.20999	-0.00568816	0.268028	-1.75608	1.18578	-0.320329	0.540241	-0.196716	-0.768635	0.0613535	0.931079	-0.557331	-0.204933	-0.426753	-0.606118	0.631018	1.36962	0.308842	-0.516744	-0.828757	-0.350204	-0.836573	0.88663	-0.812137	1.70125	1.37058	1.79317	0.491485	1.07714	0.822163	-0.282789	-1.20019	-0.512225	-0.935588	-0.110672	-0.0512305	-1.24413	-1.27725	-1.54657	-0.495548	-0.715584	-1.0188	0.574542	-0.785048	-2.08458	-1.02271	0.407942	0.279329	-1.00158	-0.681391	-0.793744	1.22702	-1.00259	-1.06071	-1.91238
ANK1	0.218309	-0.304516	-0.505803	-0.416252	0.250909	-0.73136	-0.109739	0.0945042	1.38108	0.689068	-0.672927	-0.0210181	-0.404625	-0.213685	0.0226056	-0.243964	-0.25867	-0.256057	-0.22826	0.522663	-0.19429	0.538386	-1.25234	1.48727	4.54078	-1.38705	0.998623	-0.893334	-0.42932	-0.63334	-0.496509	-1.12871	-0.578577	-0.0122241	-0.126903	-0.419921	-0.19127	-1.62186	-1.24683	-0.247366	0.506871	0.400084	1.6737	-0.381632	-0.1286	-0.21999	0.387285	-0.497484	1.4173	0.154319	-0.381174	-0.279185	-0.805611	0.929356	-0.55136	0.432456	-0.432148	0.168183	-0.188122	0.282648	-1.73763	-0.935814	0.900621	-0.67572	-0.0948449	-0.027359	0.537789	0.943586	1.19698	-0.796625	0.137725	0.0453724	-0.0451186	0.106784	-0.637419	-0.631234	-0.383987	-0.202456	-0.684407	0.669977	-1.03959	-0.101936	-0.68687	-0.309261	0.659469	-0.574258	-0.379316	0.210033	-0.116028	-1.40714	0.353663	-0.3844	0.126967	-0.552932	0.0877699	3.74949	0.996931	-0.455563	-0.275613	0.123303	-1.19387	0.990594	4.48794
ANK3	-0.363503	-0.475305	-0.338793	0.017722	-0.307175	-1.14726	-0.148526	0.964353	1.99783	-0.505951	0.236018	0.61003	0.662867	-2.11671	0.839614	1.03064	-0.402077	0.448027	0.909448	0.613494	0.458718	0.286813	-0.877895	-0.171705	-0.00684767	0.368422	0.229697	-1.44452	-1.34309	-0.127378	1.1215	-1.40676	-0.401262	-0.823816	-1.66273	-1.81777	-2.08979	2.3356	-1.36175	0.347819	0.780338	-0.922829	-0.593	0.00342937	0.718372	-1.70721	0.0986978	-0.624764	-0.024384	-0.652459	0.940557	-0.2513	0.051621	0.739759	0.210082	1.22498	0.48344	-0.304444	1.32584	-0.475713	-0.842045	1.40637	-0.848354	-1.9339	-2.775	-1.88283	-0.0286658	0.811454	2.00151	0.637527	0.632859	0.321465	0.701449	1.73477	0.269493	0.8609	1.00415	-0.134205	0.515905	0.857387	-0.361386	1.22967	2.15214	0.58612	0.510489	0.620776	-2.08074	-0.974708	-0.125267	0.210954	-0.06546	0.0974915	0.435716	-0.111684	-0.693119	-0.654353	-0.517531	0.468582	-0.0657732	0.147698	1.64415	-0.437925	-0.485082
SLC25A4	-0.362734	-1.29598	-3.14011	0.110878	0.400037	-0.0755297	0.404844	-1.33151	0.26163	-1.35353	1.12125	0.256876	0.321956	-0.00918069	-0.934789	0.511285	-0.0838309	0.312649	-0.545774	0.321454	-0.955353	1.01309	1.56452	-3.56171	1.58183	-3.54879	0.52728	-2.40984	-0.299878	0.239654	-0.403544	0.720264	0.062137	-0.343684	-0.115724	0.646093	-0.629913	0.383444	0.848381	0.887645	-0.794948	-0.423969	-0.524284	0.272507	-1.58477	0.359551	1.18053	-0.352231	1.8325	-0.897896	0.801744	-0.22716	0.62089	-0.231024	0.890553	0.735569	0.0849262	-0.415959	-0.13233	-0.760914	-1.62788	0.517772	0.379167	-1.1744	0.77839	-0.126478	-0.653641	0.27053	1.36202	0.0771165	0.658501	-0.644181	0.790469	0.122246	0.702253	-1.09649	0.209218	0.286715	-0.0982441	0.0987381	0.533171	-0.662448	-0.182628	1.00624	0.228299	0.728072	1.25992	-1.55115	0.61423	0.804262	0.658323	-2.21082	0.364624	1.12428	0.0930433	1.13764	1.10221	0.557607	0.278129	0.482819	0.84008	0.0570452	0.376144
