Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
CORO7	0.167129	0.740661	0.488106	-0.0151821	0.203067	0.481815	-0.0814179	0.327926	0.282046	0.454085	-0.12781	-0.173022	0.735264	0.188803	0.102945	0.206305	-0.0437946	0.453592	0.177917	0.434698	0.715348	-0.0787674	0.0399105	-0.164585	-0.056434	0.0802997	0.0645623	-0.0260495	0.944015	0.0914208	0.0568933	0.750527	-0.106954	0.620794	-0.309461	0.196749	0.421502	0.30874	-0.398343	0.219431	0.040663	0.186723	0.139307	0.196268	0.137113	0.0898056	0.446023	-0.41066	-0.101601	-0.183078	0.0348778	0.101468	-0.307577	0.302013	0.0574073	0.0669751	0.269097	0.423009	0.0650285	0.321897	0.392831	0.204729	0.124768	0.284839	0.2895	0.580277	0.821831	0.424108	0.417757	0.117263	0.000622401	-0.0297304	-0.210597	-0.100244	0.463259	0.0848817	0.0726101	0.162259	0.234018	0.470255	0.234951	0.458155	-0.266216	0.483389	0.135167	0.11844	0.308144	0.223745	0.577701	0.185297	0.233587	0.115721	-0.113024	0.0196991	0.0462145	0.535671	0.173745	0.706556	0.67453	0.221258	-0.433265	0.341166	0.122333
CPSF1	0.162226	0.391784	0.263035	0.0529358	0.0796584	-0.200494	0.0524608	0.0657636	0.0636262	0.213959	0.0197066	-0.123496	-0.506667	-0.0510756	-0.20742	0.0694042	0.166799	0.0830635	0.0908341	-0.388699	-0.133775	0.0487426	0.182783	-0.00683387	0.175395	-0.0238026	0.178181	0.165242	-0.126473	0.0326107	-0.0146905	0.357013	0.272724	0.0841783	0.188442	-0.142401	-0.291818	-0.0945042	-0.0079345	0.327592	-0.305459	-0.0648137	0.0439518	0.0513329	-0.137635	0.0578054	0.162526	0.0189821	0.0584608	0.052437	0.0317855	0.230648	0.0630544	0.0411454	0.102804	0.0488756	-0.536816	0.0918286	-0.109086	0.380912	-0.128702	-0.0839336	0.239627	0.125399	-0.0137592	-0.218457	0.0728379	-0.0601213	-0.0127728	0.341625	0.0765732	0.159889	-0.155725	-0.049708	0.145022	0.0936901	-0.553921	0.0300523	0.198104	0.0976133	0.046691	0.0273791	0.0877912	0.188362	-0.139372	0.0316905	0.116639	0.228977	0.0106442	0.178851	0.151352	-0.0478816	0.0675445	0.0469964	0.113879	0.165406	0.0124377	-0.133513	0.0600918	-0.0697453	0.451115	-0.33283	0.0561454
CPSF4	0.118704	0.470426	1.19968	-0.129152	-0.00169167	-0.135752	0.000808909	-0.135284	-0.0384929	-0.314132	0.178413	-0.113041	-0.138561	0.0944898	0.0270284	-0.0212338	0.083541	0.325866	0.431571	-0.378828	-0.849262	0.220918	0.0483223	0.0207604	-0.311159	-0.224154	0.0776256	0.305494	0.725253	0.0510115	-0.189443	0.664846	-0.125431	0.496755	0.350928	-0.112405	-0.105623	-0.0624932	-0.397754	0.197881	-0.3343	-0.0991093	-0.0151306	-0.0441952	-0.0173006	-0.0984787	0.112316	0.134978	0.108402	-0.0365622	-0.211238	0.25002	0.0278943	-0.0528291	-0.0289064	-0.281236	0.345787	0.311562	-0.155238	-0.16939	-0.179682	-0.720159	0.150058	-0.178285	-0.0797057	0.107394	0.163123	-0.0295045	0.0293782	0.24982	-0.0961415	0.196236	0.12214	-0.193098	0.443782	0.13592	0.364283	0.0313407	0.0981597	0.607616	0.136043	0.0130334	0.00770721	0.3694	0.198099	0.113572	0.10345	0.121234	-0.190088	0.514374	0.0586633	-0.0659333	0.146061	0.0591374	-0.0170793	-0.661901	-0.232448	0.606004	-0.361409	-0.0148105	0.220753	-0.106935	-0.0620591
CREB1	0.0397074	1.03987	1.44673	0.0481535	-0.172993	0.294479	0.196953	-0.141619	-0.111446	0.800002	0.124272	0.584884	1.10888	-0.176902	0.499543	0.285838	0.475299	1.50959	1.34521	0.113917	1.48429	-0.159729	0.193488	-0.150059	0.0214652	0.220173	-0.0043701	0.157753	1.36615	0.198426	0.295762	0.798714	-0.036315	0.94047	0.018832	0.0117354	0.903154	-0.123251	0.0647674	0.221308	-0.107323	-0.059369	-0.0420723	-0.103987	0.0376963	0.205162	0.373285	0.191349	0.132336	-0.075523	-0.215104	0.126652	-0.255005	-0.0985444	-0.227763	0.529629	0.79325	0.0476678	-0.0191498	1.12116	-0.14332	0.594285	-0.0198598	0.279838	0.211631	1.04783	1.00631	-0.165301	0.337303	0.554595	-0.033311	1.25655	-0.0673452	0.458044	1.08989	0.663879	0.968969	-0.0413557	0.186471	1.54395	0.0402634	0.53977	-0.207817	1.0734	0.449485	0.352971	-0.0241376	0.260743	1.57652	0.836702	-0.00882471	0.230803	-0.0346617	0.0425263	0.0917662	1.592	-0.12917	1.12709	1.53562	0.280102	-0.286462	1.11704	-0.257459
CREBBP	0.0663594	-2.66505	0.867175	-0.124035	0.0913294	-0.681938	0.031405	0.20863	0.0435765	-1.36888	0.0552775	-0.316467	-2.02619	0.156834	-0.596586	0.358365	0.0752458	-1.22725	-0.919702	0.0730973	-0.572247	0.0144879	0.027497	-0.100081	0.123206	0.430722	0.0678418	0.155456	-0.693729	0.282958	-0.309743	-0.771579	0.0646305	-0.239558	-0.0439106	-0.0569004	-0.9485	0.254761	-0.323619	0.523966	-0.2367	0.509112	-0.14637	0.175665	0.102378	0.0158555	-0.0342213	0.213366	-0.0587362	-0.16526	0.242956	0.0992718	0.481939	-0.00406688	0.444047	-0.612066	-2.58637	-0.07735	0.036336	-1.30001	0.525723	-0.0633077	0.168361	-0.178602	0.10393	-0.56999	-1.57087	-0.619387	-0.123163	-0.318752	0.0872	-0.980843	-0.238132	0.0901838	-1.3741	-1.93833	-1.72954	0.364545	0.331748	-0.425814	-0.192382	-0.818105	0.036566	-1.20283	-1.54711	-0.569386	0.263718	0.00327678	-0.726081	-0.779274	0.42234	0.0522552	-0.113471	-0.256241	0.361527	-1.16381	-0.307873	-0.573552	-0.855484	0.0168569	-0.200855	-1.50686	-0.115867
CSTF1	0.0850481	0.792473	1.16507	0.152498	-0.0749951	0.177332	0.105873	0.159738	-0.0399264	-0.0532436	0.272563	-0.0754505	0.649652	0.00923595	0.261954	-0.0638177	0.168607	0.599516	0.567275	-0.293732	1.00886	0.215185	-0.0245908	0.650384	-0.113337	-0.0417846	0.185649	0.34548	0.725781	0.144767	0.495017	0.94259	0.0846137	0.56642	-0.031624	-0.160061	0.43716	0.0187148	0.0275654	0.585642	-0.0424576	-0.0646322	0.045424	0.1991	-0.096552	-0.0691318	0.536244	0.00751232	0.169185	-0.0856798	-0.182307	-0.122051	-0.100006	-0.0648314	-0.113322	0.505846	0.593651	0.0377961	-0.234929	1.4713	-0.0968652	-0.371204	0.0837839	-0.0545333	0.0108772	0.768374	1.18893	0.0605254	0.223361	0.845193	0.091701	0.683688	-0.0141627	-0.134809	0.799701	0.0783009	0.343396	0.0769451	0.00802401	0.825804	0.425716	0.317645	0.00817827	0.578974	0.552728	0.375502	0.0472158	-0.119482	0.962858	0.707108	0.241656	-0.0101595	0.0690568	0.0935244	0.0798997	0.732471	0.0350652	0.394091	0.808544	0.169775	0.11935	0.26161	0.0788839
CSTF3	0.248926	0.418491	0.699976	0.0850441	0.054083	0.0519117	-0.0581673	0.31253	-0.0570836	0.00928796	0.0621811	-0.176411	0.042886	-0.0343109	0.0471252	0.0250646	0.116012	0.64082	0.0148681	-0.374228	0.59894	0.134639	-0.00669052	0.241015	0.103827	-0.157181	0.215094	0.296299	0.423848	0.2362	0.0335578	0.889593	-0.0599463	0.646788	0.153233	-0.192809	0.256013	0.00243387	0.144387	0.174959	-0.171781	-0.0616422	-0.131104	0.173726	-0.0880055	0.0294312	0.458027	0.25049	0.250795	0.0138647	-0.342404	0.0543487	-0.0240224	-0.0429902	0.0553153	0.201011	-0.0125619	-0.0727504	-0.219404	0.91724	-0.0513884	-0.290022	0.105206	-0.0492687	0.120373	0.115154	0.716403	0.075885	-0.0286999	0.435319	0.0544462	0.0374213	-0.177404	-0.0753316	1.04196	0.259758	-0.26292	0.17763	-0.039031	0.528241	0.370625	0.430538	-0.178633	0.491398	0.276758	0.184974	0.149501	0.0216635	0.454537	0.690101	0.317514	-0.0840822	-0.0210169	-0.0232907	0.165853	0.658712	0.0607032	0.532533	0.162415	-0.0653586	0.0778696	0.28478	-0.0278518
CTBP1	-0.218983	0.823349	1.36607	-0.0211504	-0.0513084	0.252077	0.199017	-0.158515	0.398696	0.55611	-0.265496	0.375972	1.05105	0.0861334	0.444109	0.0419198	0.011036	0.82638	0.690941	0.104168	1.09882	-0.117936	-0.0935915	-0.227796	0.157461	0.126142	-0.0607964	0.378054	0.908512	0.328839	0.143007	0.71806	-0.107493	0.686702	0.235946	0.0301693	0.5688	-0.0150774	-0.0074573	-0.160785	0.154464	-0.0444273	0.0835204	-0.0766512	0.22223	0.0160176	-0.00173833	0.100406	0.258837	-0.226706	-0.200186	-0.0407787	-0.570913	0.157119	-0.180468	0.584748	0.618466	-0.183118	-0.0493063	1.04104	-0.247776	-0.0459289	0.0516441	0.182925	-0.0044415	1.1137	0.914174	-0.362889	-0.282528	-0.0667565	0.0616095	0.48133	0.0841285	-0.0051721	1.06255	0.600365	0.683075	0.0839835	-0.0139102	1.18284	0.129619	0.411094	0.000508121	0.322143	0.795557	0.469855	0.0266299	-0.0320252	1.09204	0.4159	0.269129	0.178024	0.2351	0.0739856	-0.113159	1.13693	0.0466521	1.08896	1.04486	0.300742	0.42165	1.43949	-0.0627361
CTNNBIP1	0.0992524	1.42934	1.69109	-0.138859	0.127077	0.180144	0.0591969	-0.0222213	0.0697592	1.20776	0.357544	0.00269727	0.386415	-0.236944	0.149068	-0.0593415	0.0279599	1.23585	0.549246	0.39617	0.476124	-0.0391512	-0.221274	0.0474904	-0.170875	-0.185658	-0.0976704	0.287436	-0.16267	-0.0354681	0.935256	0.452152	-0.0770817	0.593714	-0.324438	-0.185488	0.447476	-0.0710654	1.80036	-0.339523	0.542171	-0.482996	-0.501907	-0.250435	-0.545047	-0.00999314	0.447684	0.024361	0.37786	0.293563	-0.0116987	-0.343734	-0.85126	-0.49032	-0.685038	0.679826	0.881368	0.275685	-0.447534	0.0591761	0.699759	0.144108	-0.465088	0.179613	0.113058	0.572865	0.472716	-0.749314	0.487569	0.238097	-0.240071	1.65225	0.197924	0.157509	1.19985	0.700113	0.582725	0.427676	-0.201843	0.0262705	-0.0476433	0.152311	0.288026	0.227348	1.15912	0.305349	0.115257	-0.286809	0.809784	0.486628	0.00235178	0.349947	-0.0429493	0.700652	-0.445993	2.21139	0.340463	0.675634	-0.0844173	0.155038	-0.12913	0.221663	-0.0880487
CTNND1	-0.11071	-0.410193	-0.469333	0.141553	-0.267446	-0.18705	-0.155992	0.0660564	-0.250598	-0.254411	-0.0158734	-0.0211637	0.0990985	-0.0281993	-0.216299	0.370963	-0.172073	-0.481018	-0.0858451	-0.249113	-0.232758	0.0174015	-0.0584305	0.0368949	0.335577	0.0571879	-0.0970566	-0.0235222	-0.433955	-0.154583	-0.017061	-0.508858	-0.0872113	0.432761	0.674134	-0.185057	-0.155223	0.324822	0.551087	-0.343355	-0.146206	-0.395651	-0.0373589	-0.192361	-0.17002	-0.189693	-0.0019168	0.366999	0.23672	0.0487754	-0.558841	0.311603	0.294465	-0.311048	-0.251783	-0.0231724	0.0133166	0.0459043	-0.0680291	-0.132297	-0.1191	-0.114841	-0.356595	-0.236748	-0.0825175	-0.327824	-0.113862	-0.161179	-0.0277937	-0.29621	-0.057981	-0.761175	0.0538012	-0.103769	-0.553866	-0.873196	-0.171044	-0.0623943	-0.0523214	-0.344306	-0.109617	0.194233	0.10015	0.146741	0.114037	-0.11369	-0.24692	0.0402965	-0.197421	-0.00653199	0.147765	-0.0304895	0.322743	0.610313	0.0279858	-0.432143	0.0749889	0.0298268	-0.532898	-0.0578457	0.115301	-0.163663	-0.286496
CTR9	0.277495	0.276875	-0.260981	0.124572	0.0668038	0.00852375	-0.0348333	-0.201119	-0.0550483	-0.142128	0.295407	-0.122926	-0.0614008	0.0166762	-0.0414592	0.0275018	-0.0282716	-0.234207	0.0285672	-0.27231	-0.709402	0.152244	0.788525	0.103506	0.237331	0.0666477	0.0933519	0.13201	-0.180153	0.163667	0.0601063	-0.218969	0.094836	0.04861	-0.125103	-0.0916472	-0.139071	0.0111877	0.0317758	0.430966	-0.148711	0.046133	0.0717222	0.0550222	0.174307	-0.119966	0.0359082	-0.0469952	0.163835	-0.191588	-0.181274	0.178154	0.368333	0.0343598	-0.160074	-0.340691	-0.593101	-0.0354009	-0.14696	0.166095	0.0631674	0.151328	-0.0849363	0.133617	0.00669771	-0.565682	-0.109341	-0.015043	-0.107925	-0.0738023	0.195271	0.0104985	0.0261887	-0.143216	0.196623	-0.0653825	-0.446324	-0.0416884	0.108571	-0.207998	-0.0769295	-0.0764699	0.0295298	-0.3223	0.423086	0.0266087	-0.0671484	-0.0334251	-0.540588	0.0574564	0.196128	0.00300345	-0.026189	0.161775	-0.133165	0.0109984	-0.0854463	-0.119433	-0.473197	-0.228133	0.291697	-0.444277	0.0167685
CUL4B	0.182086	-0.749542	-0.8395	0.196213	0.28226	-0.599487	0.114675	0.649014	-0.311104	-1.02974	-0.0460699	-0.339445	-0.958105	0.0833091	-0.447144	-0.132847	-0.0196555	-0.443894	-0.224517	-0.47591	-0.924839	0.137818	-0.183391	0.164171	-0.024195	0.901554	-0.0879293	0.0103906	-0.641553	-0.0992088	-0.291048	-0.7198	0.695539	-0.301578	0.231825	0.0732563	-0.717254	0.124887	0.0565424	0.775054	-0.2401	-0.199516	-0.0229361	-0.0337943	-0.195418	-0.0697036	-0.0280959	0.331275	-0.538249	0.201659	-0.161357	0.252368	0.160637	-0.218266	0.762777	-0.572487	-1.16654	-0.320844	0.110387	-0.717602	0.0641913	0.253431	0.250893	-0.0639176	0.226707	-0.484044	-0.65171	-0.29186	-0.674855	-0.319045	-0.020227	-0.579738	-0.270524	-0.310794	-0.627774	-0.582187	-0.69958	0.0781065	-0.0840101	-0.469943	0.0984603	-0.592546	0.628794	-0.806068	0.144781	-0.197748	0.125564	-0.067589	-0.565736	-0.406464	0.0596954	-0.228505	0.106913	-0.20791	0.185918	-0.361593	-0.180599	-0.318277	-0.8399	-0.0284264	0.360735	-0.684649	0.0450667
CUX1	-0.177632	-0.608683	-0.613567	0.328456	0.370184	-0.609726	0.0233295	0.343499	-0.303282	-0.501732	0.08152	-0.156031	-0.829398	-0.174037	-0.315684	-0.00265892	0.369494	-0.748207	-0.610467	-0.280791	-0.606198	0.473177	-0.243249	-0.036722	0.315358	-0.267896	0.185598	0.0357179	-0.30847	-0.325493	-0.295887	-0.918393	0.162793	-0.0711817	-0.0101706	0.142942	-0.600954	-0.0782712	-0.570744	-0.23209	-0.0997102	0.217016	0.161746	-0.287821	-0.237832	-0.0286641	0.149076	-0.023923	-0.433936	0.108209	0.164239	-0.242356	0.309521	0.0157399	-0.13163	-0.456797	-0.550212	0.214618	-0.125645	-1.223	-0.103577	0.205506	-0.266855	-0.0347085	0.0180684	-0.652982	-0.838783	0.244764	-0.559504	-0.275979	0.433176	-0.286579	0.00213935	-0.127499	-0.447889	-0.9138	-0.556236	-0.0260044	-0.380085	-0.335289	-0.34062	-0.0819589	0.0108191	-0.351328	-0.552188	-0.0921027	0.177698	0.0310874	-0.607133	-0.443906	0.0686473	0.199086	0.389967	-0.370585	0.454811	-0.156752	-0.0457893	-0.574934	-1.1672	-0.484201	0.392055	-0.480459	-0.0269093
DAB2	0.0345025	-0.329511	-0.154801	0.155003	-0.0104142	0.925423	0.572931	0.398265	0.52854	0.721927	-0.0331398	0.278133	1.09989	0.0760118	0.316523	0.282118	0.162083	0.263742	0.200424	1.84939	0.135574	0.217485	-0.397591	0.0186149	-0.258553	-0.284905	0.482525	-0.0303618	0.0131624	0.228381	-0.300297	0.145573	0.168756	0.322439	-0.266393	0.378646	0.693883	0.0258307	-0.41955	-0.188254	0.509975	0.306934	-0.0907722	0.284965	-0.124154	0.206191	0.140838	-0.244868	-0.613659	-0.0916974	-0.0069595	-0.399273	-1.36552	0.26268	-0.0458122	0.676595	-0.228156	-0.290708	0.139967	0.0333094	0.0380233	-0.203549	0.0207857	0.726258	0.0999009	0.0768014	-0.105385	0.0964827	0.608966	-0.0868586	0.194418	0.163094	0.604748	0.268692	-0.568181	-0.112474	-0.0172444	0.10161	0.128761	0.0983236	0.486236	-0.0556869	-0.392291	-0.344921	0.781508	0.119218	0.0682792	0.350674	0.11577	0.839258	-0.0852129	0.930645	-0.0361708	0.324808	-0.00187763	-0.253253	0.248062	-0.780974	0.0314936	0.3892	-0.561123	0.392505	0.0992432
DACH1	-0.975276	-1.73233	-0.0297104	-0.721139	-0.534384	-1.07647	-0.536604	-0.437394	-0.895566	-1.31573	-1.12431	0.21304	-2.47618	0.17777	-0.972415	0.639661	1.23611	-2.82762	-2.01027	-0.653646	-0.564226	-1.18004	-0.61456	0.460693	0.447724	0.388598	-0.557898	-0.183102	-2.18405	-1.22842	0.506282	-1.12397	0.496326	-1.67365	-0.314134	0.340703	-1.74162	0.0713887	-0.366847	-0.832907	-0.396504	-0.00917067	-0.140723	-1.12061	-0.983366	-1.25302	-1.55662	0.292653	1.0718	-0.594624	-0.291271	-1.34763	1.20105	0.418997	0.196721	-1.29619	-0.299234	-0.827447	-0.0186699	-1.57007	-0.394647	0.350612	-1.02894	-0.829241	0.3589	-1.79613	-2.02242	-0.30176	0.221894	-1.06139	-0.228633	-0.50903	0.16207	-0.0852888	-0.99273	-0.172572	0.0107874	-0.048392	-1.04292	-0.00147792	-0.963073	-0.665148	-1.48598	0.899409	-2.47945	-0.091317	1.57666	-1.05207	-0.684726	-1.27181	-0.854431	-0.33285	0.483369	-0.824605	-1.40565	0.542146	-0.707729	0.957643	-1.22797	-1.52479	-1.11381	-2.4264	0.462501
DAPP1	0.541305	1.3916	0.0676754	0.10767	0.390814	0.252474	-0.199856	0.129594	0.460784	-1.02299	-0.251919	0.103979	0.435904	0.119608	0.355439	0.382607	0.0721947	0.714091	-0.952596	0.0368875	0.737626	0.281268	0.0601856	-0.406274	-0.782547	-0.261521	-0.19082	-0.403403	0.561183	-0.181136	0.0861635	0.998197	-0.598301	-0.00195502	0.324553	-0.311739	-0.491911	-0.0213369	-0.625081	-0.632324	0.181082	0.189674	0.101745	0.303248	0.0972368	-0.183083	-0.28781	-0.107894	0.0452393	-0.318293	-0.0401989	-0.737354	-0.758281	0.318373	0.0429824	-0.0252382	0.505499	0.656704	0.424919	1.43772	-0.0802624	0.103055	0.516048	0.965709	0.0618321	0.743089	1.12523	0.975366	-0.010189	-0.225375	-0.32217	1.45923	-0.267056	-0.0594729	1.50771	0.730249	0.228061	-0.3013	1.12153	0.413618	0.263157	0.970397	-0.053802	0.746362	0.970252	0.248475	0.0392285	0.708107	0.716142	0.378025	-0.448475	0.131911	0.128492	-0.0601007	-0.100345	-1.04921	0.3062	0.689524	1.78184	-0.0618059	-0.537276	1.90479	-0.128
DARS2	0.276878	0.819735	0.506467	-0.232669	0.0584031	0.054643	-0.556314	-0.153463	0.0954017	0.108916	0.0449937	-0.238281	0.382687	0.143869	0.0992465	0.417791	-0.282186	0.456456	0.422072	0.0252297	0.215834	0.245502	-0.349694	0.231439	0.313312	0.34923	0.0175327	-0.168218	1.08453	0.116862	-0.00634583	0.730373	-0.0314164	0.33954	0.281571	-0.234628	0.104153	-0.0166709	0.382715	0.203738	-0.0105001	0.339884	-0.469028	0.0568845	-0.0527251	0.522605	0.225935	-0.271944	0.83333	-0.123211	0.219151	0.232739	0.453744	-0.172631	-0.126037	0.289458	0.353898	-0.584173	-0.0645702	0.468046	0.48574	0.205485	-0.0175941	-0.0263224	0.135225	0.461295	0.424775	0.0450497	0.552593	0.441096	0.144124	0.683097	0.0594177	-0.0685802	0.613411	0.87036	-0.101963	0.111076	0.118538	0.367722	0.192193	0.0858217	0.424636	0.5239	0.518459	-0.240373	-0.114404	-0.35888	0.561303	0.509205	0.164943	-0.329982	-0.393079	-0.349798	0.313308	0.596045	-0.191519	0.391258	0.784788	0.5229	0.81238	0.207589	0.439338
DAZAP1	0.210935	1.00636	1.19646	0.0348493	0.0778847	0.192152	0.0218036	0.0551489	-0.010481	1.19276	0.0130361	0.105873	1.1213	-0.0410557	0.364017	-0.0151909	0.0370744	0.735457	0.668784	-0.364401	0.781663	0.0233263	-0.0373021	0.0125067	-0.0942986	0.103546	-0.139576	0.10153	0.917952	0.211041	0.219559	0.89588	0.129321	0.823731	-0.0240209	0.0245844	0.238643	0.240105	-0.0981265	0.00738408	-0.140915	-0.104676	-0.144343	-0.0927656	-0.216486	0.406286	0.0687285	-0.0458055	0.168407	-0.0768906	-0.78403	-0.00228918	-0.0987473	-0.0695148	-0.000764109	0.0903871	0.802858	-0.185396	-0.147099	1.4381	0.0155755	0.254136	-0.081171	0.186462	0.231297	0.973002	1.01795	0.101152	0.805624	0.638559	-0.0951455	0.282528	0.0339317	0.12143	0.927174	0.476632	0.356936	0.0084166	0.199039	1.09669	0.207058	0.587142	0.0152017	0.582144	0.330283	0.281313	-0.119448	-0.0922754	0.688871	0.509046	0.0953576	0.00391692	0.218514	0.150222	0.00662051	1.49807	0.135202	0.787582	1.1343	0.0305405	0.0955081	1.45022	0.0348991
DDB2	-0.0311982	0.0582038	-0.404229	-0.00820422	-0.263221	0.367162	0.184115	-0.23642	0.0377894	-0.192005	-0.122351	0.323913	0.17841	0.254859	0.164371	0.484168	-0.257372	0.351236	-0.104563	0.194244	0.973766	-0.136595	0.389787	0.367531	0.0333524	0.326562	0.0663422	0.0842478	0.390904	-0.00154802	-0.0264219	-0.344093	0.683824	-0.0355098	-0.464922	-0.06794	0.199364	0.271703	-0.0229163	-0.523955	0.28324	0.0803556	0.568448	0.0618763	1.13888	-0.0802181	0.308359	-0.287599	0.709493	-0.339117	0.223761	-0.527665	0.109121	0.0340221	-0.330668	0.352569	0.838512	-0.341617	-0.235767	0.00434901	-0.30975	0.259367	-0.16421	0.305643	0.513326	0.630269	0.0239631	0.281051	0.303953	0.496318	0.234711	-0.582384	0.646256	0.685762	-0.643317	0.798178	0.665657	0.665158	0.687311	0.186101	0.536208	0.196297	-0.185781	-0.0344527	-0.132812	-0.340173	0.0375668	0.302293	0.558696	-0.165983	-0.386059	-0.165355	0.101106	-0.21919	-0.227838	0.860231	0.135323	0.536112	0.116159	0.385194	-0.680848	-0.344966	0.00197217
DDX1	0.0297825	0.35587	0.628102	-0.128154	-0.15617	0.0941327	0.155397	-0.102769	-0.115308	0.414465	-0.191277	0.0800494	0.384399	0.0254814	0.208938	-0.0862429	0.0426236	0.577411	0.452232	-0.180304	0.729292	-0.158957	0.0663275	-0.00256885	-0.164986	0.0971475	-0.309533	0.0941203	0.297783	0.101402	0.341024	0.303651	-0.0896214	0.0768913	-0.0642576	0.161753	0.301316	0.157516	-0.388012	-0.130372	-0.148025	-0.0880204	0.15799	-0.0254955	-0.0356933	-0.127615	-0.193368	0.372146	0.291937	-0.116935	-0.201429	-0.0442977	0.383587	-0.152357	0.0122913	-0.0666069	0.551954	-0.0461608	-0.273163	0.53261	-0.139638	0.0312519	-0.0342938	-0.0760148	-0.102087	0.298656	0.523496	-0.256853	0.485841	0.01786	0.0307016	0.288619	-0.0972392	0.0224105	0.402403	0.177664	0.366031	0.140973	0.00477881	0.418482	0.0230241	-0.00846412	-0.174634	0.53506	0.277518	0.0198739	-0.204787	-0.000843119	0.618789	0.328954	0.111107	0.0017657	-0.0868441	0.00392651	-0.0137992	0.479835	0.00367677	0.496964	0.56556	0.109016	0.219465	0.972496	-0.0781417
DDX10	0.0352063	0.646961	0.262972	0.27559	-0.160043	-0.124672	0.139772	0.132096	0.137478	-0.667585	0.0121803	-0.0949957	0.0773802	-0.246811	-0.399289	0.126681	0.341105	0.362287	0.277962	-0.379223	-1.3432	-0.232225	0.271661	-0.00395154	-0.423567	-0.127359	0.0395912	-0.416101	-0.251031	-0.106426	-0.203489	-0.292169	0.518162	-0.0834933	0.365957	0.305861	0.493038	-0.0773237	0.21359	-0.199789	-0.155	-0.022363	-0.087074	0.214812	-0.18769	0.0919708	-0.0844785	-0.299256	-0.247296	-0.0558942	-0.332498	0.392153	0.312669	0.191354	0.278133	0.282476	-0.565414	0.826915	-0.159668	0.668323	-0.034683	0.143528	-0.0664569	-0.114193	-0.415596	-0.523081	0.447507	0.527623	-0.284955	0.253112	-0.267697	-0.506364	-0.218458	-0.00119673	-0.680845	-0.11499	-0.291269	-0.267078	0.0709903	-0.436676	0.0729339	0.362265	0.76343	-0.0526334	0.326409	-0.191368	0.0632474	0.409303	-0.900185	0.205536	0.291538	0.117737	0.252101	0.337209	-0.247969	-0.485939	0.131633	0.0829786	0.0860481	-0.0919583	0.941271	-0.947692	0.0373273
