TF	genetarget
RNGTT	FKBP15
RNGTT	FOXN2
RNGTT	G3BP2
RNGTT	GNG13
RNGTT	GOPC
RNGTT	GSG2
RNGTT	GTF2H1
RNGTT	GUCY1A3
RNGTT	HDAC8
RNGTT	INPP5F
RNGTT	LRP8
RNGTT	MANEA
RNGTT	MAPK14
RNGTT	MCFD2
RNGTT	MCM3AP
RNGTT	MGAT2
RNGTT	MKRN2
RNGTT	NCBP2
RNGTT	NMD3
RNGTT	NOLC1
RNGTT	NUP160
RNGTT	PDSS1
RNGTT	PHTF2
RNGTT	PIAS2
RNGTT	PIK3C2A
RNGTT	PPP2R1B
RNGTT	PPP3R1
RNGTT	PSPC1
RNGTT	PTGES2
RNGTT	RAI2
RNGTT	REEP5
RNGTT	RNF7
RNGTT	RQCD1
RNGTT	SCYL2
RNGTT	SETX
RNGTT	SLC40A1
RNGTT	TBC1D20
RNGTT	TFAM
RNGTT	THADA
RNGTT	THRAP3
RNGTT	TMEM189-UBE2V1
RNGTT	TWISTNB
RNGTT	UPF1
RNGTT	USP10
RNGTT	WTAP
RNGTT	XRCC4
RNGTT	YOD1
RNGTT	ZBTB4
RNGTT	ZCCHC4
RNGTT	ZDHHC20
RNGTT	ZNF207
RNGTT	ZNF44
RORA	E2F1
RORA	NPSR1
RORA	TUBA1B
RPL26L1	BIRC5
RPL26L1	C1QBP
RPL26L1	CDC20
RPL26L1	CDCA5
RPL26L1	CDT1
RPL26L1	CFLAR
RPL26L1	CHEK2
RPL26L1	DEF8
RPL26L1	DGUOK
RPL26L1	DTYMK
RPL26L1	EBNA1BP2
RPL26L1	KIF4A
RPL26L1	LPP
RPL26L1	LYRM4
RPL26L1	MPP6
RPL26L1	NDUFA4L2
RPL26L1	NME1-NME2
RPL26L1	NUDCD2
RPL26L1	PAICS
RPL26L1	RAN
RPL26L1	RFC5
RPL26L1	TRAIP
RPL26L1	UCK2
RPL26L1	WARS2
RPS4X	RPL14
RPS4X	RPLP0
RRP12	NOLC1
RTEL1	RHOT2
RTKN	PTPRF
RTKN	SIX1
RUNX3	HMHA1
RUNX3	PLCG2
RUNX3	ACADS
RUNX3	CTPS1
RUNX3	EHHADH
RUNX3	GNAQ
RUNX3	GTF2F2
RUNX3	MCM3
RUNX3	NUCB1
RUNX3	PCDH9
RUNX3	PEX7
RUNX3	RPS5
RUNX3	SLC20A1
RUNX3	SSR2
RUNX3	STXBP3
RUNX3	VDAC2
RUNX3	IFRD2
RUNX3	BRAP
RUNX3	SPOP
RUNX3	ADAM15
RUNX3	DYRK4
RUNX3	RBM19
RUNX3	USP39
RUNX3	SMPDL3A
RUNX3	ATG14
RUNX3	SEC31A
RUNX3	MIEF1
RUNX3	NLE1
RUNX3	EDEM2
RUNX3	STIM2
RUNX3	ZFAND3
RUNX3	THADA
RUNX3	ZNF649
RUNX3	AKIRIN1
RUNX3	CLIP4
RUNX3	RPP21
RUNX3	CENPT
RUNX3	FUZ
RUNX3	PERM1
RUNX3	ZNF610
RUNX3	ZNF449
RUNX3	DAGLB
RUNX3	PXT1
RUNX3	BCL2L2-PABPN1
RUNX3	CASP2
RUNX3	CASP8
RUNX3	CD36
RUNX3	CFLAR
RUNX3	DNASE1
RUNX3	FADD
RUNX3	HSPD1
RUNX3	PEA15
RUNX3	RUNX1
RUNX3	WNT4
SAFB	ATF1
SAFB	PSPC1
SAFB	SPAST
SAFB	SRPX
RXRB	ADAM15
RXRB	ANKHD1-EIF4EBP3
RXRB	AP2A1
RXRB	ARHGDIA
RXRB	BAP1
RXRB	CBX4
RXRB	KCNH2
RXRB	MAPKAP1
RXRB	NFYC
RXRB	PHF23
RXRB	POMGNT1
RXRB	PPP5C
RXRB	PSMD3
RXRB	RANGAP1
RXRB	SENP3
RXRB	SF3A1
RXRB	SLC29A1
RXRB	TRIM8
RXRB	WBSCR16
RXRB	WDR1
RXRB	WDTC1
RXRB	YWHAE
RUVBL1	ACBD6
RUVBL1	BIRC5
RUVBL1	BUB3
RUVBL1	BYSL
RUVBL1	C1QBP
RUVBL1	CCNB2
RUVBL1	CCT3
RUVBL1	CDC20
RUVBL1	CDCA5
RUVBL1	CDK4
RUVBL1	DTYMK
RUVBL1	HMMR
RUVBL1	KIF20A
RUVBL1	LMNB2
RUVBL1	MCM3
RUVBL1	METTL2A
RUVBL1	MRPS34
RUVBL1	NME1-NME2
RUVBL1	PA2G4
RUVBL1	PAICS
RUVBL1	PHB
RUVBL1	POP5
RUVBL1	PPP5C
RUVBL1	PRDX4
RUVBL1	PRMT1
RUVBL1	RAN
RUVBL1	RCC1
RUVBL1	RFC2
RUVBL1	RFC5
RUVBL1	RUVBL2
RUVBL1	SAAL1
RUVBL1	SF3B3
RUVBL1	SNRPB
RUVBL1	SRM
RUVBL1	TK1
RUVBL1	UBE2C
RUVBL1	UCK2
RUVBL1	WDR77
RUVBL1	XPO5
SAMHD1	ADAM17
SAMHD1	ATP8B1
SAMHD1	DLGAP4
SAMHD1	FAM63A
SAMHD1	IRS4
SAMHD1	SLC22A3
SAMHD1	SNAP23
SAMHD1	ZNF160
SART3	CDCA5
SART3	FANCG
SART3	NOLC1
SART3	POLQ
SART3	STX5
SARDH	ABCC8
SARDH	CNTROB
SARDH	DDX51
SARDH	FOLR2
SARDH	H1FX
SARDH	IGFL1
SARDH	MBD6
SARDH	NYX
SARDH	POLL
SARDH	ROCK1
SARDH	SLC1A2
SARDH	STAB2
SARDH	STX5
SARDH	TMCC1
SARDH	ZNF286A
RUVBL2	ACBD6
RUVBL2	ACP1
RUVBL2	AIFM3
RUVBL2	APRT
RUVBL2	BYSL
RUVBL2	C2orf49
RUVBL2	CCT3
RUVBL2	CCT7
RUVBL2	CD320
RUVBL2	CDC20
RUVBL2	CDCA5
RUVBL2	CDK4
RUVBL2	CENPM
RUVBL2	CHST4
RUVBL2	CIAO1
RUVBL2	COPS6
RUVBL2	DTYMK
RUVBL2	EIF3C
RUVBL2	GINS2
RUVBL2	IMPDH2
RUVBL2	LAS1L
RUVBL2	LRRC59
RUVBL2	MCM3
RUVBL2	MRPL11
RUVBL2	MRPL37
RUVBL2	MRPL4
RUVBL2	MRPS17
RUVBL2	MRPS34
RUVBL2	MYO19
RUVBL2	NLE1
RUVBL2	NME1-NME2
RUVBL2	NOB1
RUVBL2	ODC1
RUVBL2	PA2G4
RUVBL2	PAICS
RUVBL2	PHB
RUVBL2	PIGU
RUVBL2	PIH1D1
RUVBL2	PPM1G
RUVBL2	PPP1CA
RUVBL2	PRMT1
RUVBL2	PSG6
RUVBL2	RCC1
RUVBL2	RFC5
RUVBL2	RPLP0
RUVBL2	RPP40
RUVBL2	RPS5
RUVBL2	SEPHS1
RUVBL2	SF3B3
RUVBL2	SLC25A15
RUVBL2	SNRPD2
RUVBL2	SOX17
RUVBL2	SRM
RUVBL2	TIMM10
RUVBL2	TIMM50
RUVBL2	TRAP1
RUVBL2	TTLL11
RUVBL2	UBE2C
RUVBL2	UBL7
RUVBL2	XPO5
RUVBL2	ZNF593
RUVBL2	ZW10
SBF2	ATP11A
SBF2	KRTAP3-1
SBF2	LPP
SBF2	PIK3C2A
SBF2	ZFAND3
SEH1L	ACAT2
SEH1L	ASNS
SEH1L	C9orf114
SEH1L	CCNJ
SEH1L	CHAC2
SEH1L	CSTF3
SEH1L	DDX18
SEH1L	EBNA1BP2
SEH1L	ECT2
SEH1L	EIF4E
SEH1L	EXOSC3
SEH1L	FBXO5
SEH1L	GNG13
SEH1L	GPRASP1
SEH1L	IFITM3
SEH1L	MANEA
SEH1L	NDUFA4L2
SEH1L	NOM1
SEH1L	PAQR3
SEH1L	PDCD2
SEH1L	POLR2D
SEH1L	PPP2R1B
SEH1L	PREP
SEH1L	RAD18
SEH1L	RAN
SEH1L	RFC2
SEH1L	RINT1
SEH1L	RIOK1
SEH1L	RNF138
SEH1L	RSRC1
SEH1L	SLBP
SEH1L	SMNDC1
SEH1L	SNRPD1
SEH1L	TFAM
SEH1L	TTF2
SEH1L	WDHD1
SEH1L	YARS
SEH1L	YEATS4
SF3A2	ARHGDIA
SF3A2	GALT
SF3A2	GTF2F1
SF3A2	RNF26
SF3A2	SF3A1
SFMBT2	AHDC1
SFMBT2	CCNB2
SFMBT2	FRRS1
SFMBT2	GJC2
SFMBT2	PGAM5
SFMBT2	RASAL1
SF3B4	ARHGDIA
SF3B4	GALT
SF3B4	RNF26
SFPQ	ACTR1A
SFPQ	ARID4B
SFPQ	ASH1L
SFPQ	BIRC5
SFPQ	BUB3
SFPQ	CCNL2
SFPQ	CER1
SFPQ	CHD6
SFPQ	CHST4
SFPQ	CSNK1A1
SFPQ	DDX17
SFPQ	FAM49B
SFPQ	GRSF1
SFPQ	GSTO1
SFPQ	HNRNPA2B1
SFPQ	MCM3AP
SFPQ	MED13
SFPQ	MGEA5
SFPQ	MKRN2
SFPQ	RAN
SFPQ	RBM4B
SFPQ	RPL14
SFPQ	RTTN
SFPQ	SERPING1
SFPQ	SETX
SFPQ	SLC7A11
SFPQ	SNRPD1
SFPQ	SOX17
SFPQ	SPG20
SFPQ	STXBP6
SFPQ	TBC1D20
SFPQ	TUBA1C
SFPQ	TXNDC12
SFPQ	VIPR2
SFPQ	WTAP
SFPQ	ZNF207
SFPQ	ZNF83
SFPQ	ZW10
SFPQ	ADARB2
SFPQ	TH
SF3B2	ART1
SF3B2	ASXL3
SF3B2	CACNG6
SF3B2	CD80
SF3B2	CHERP
SF3B2	CNR2
SF3B2	COPS7B
SF3B2	DHRSX
SF3B2	DNAJC5G
SF3B2	DYRK1A
SF3B2	E2F4
SF3B2	FOXR2
SF3B2	HTR4
SF3B2	LMNB2
SF3B2	MESP2
SF3B2	MORN1
SF3B2	NLE1
SF3B2	OR51M1
SF3B2	OTUB1
SF3B2	PSEN1
SF3B2	PSG6
SF3B2	RAD9A
SF3B2	SETMAR
SF3B2	SLC34A3
SF3B2	SLC7A9
SF3B2	SPAG17
SF3B2	SRCAP
SF3B2	ST3GAL3
SF3B2	SVEP1
SF3B2	TMEM189-UBE2V1
SF3B2	TTC13
SF3B2	WNT6
SF3B2	XDH
SF3B2	ZDHHC12
SHC1	ADAM15
SHC1	BMP1
SHC1	CALR
SHC1	CFL1
SHC1	CTNNA1
SHC1	FLNA
SHC1	LAMP1
SHC1	LRRC41
SHC1	PHF23
SHC1	TGFB1
SHC1	TRAM1
SHC1	TSPAN4
SHC1	WDR1
SHC1	XRN1
SHBG	ATP4B
SHBG	BCAS1
SHBG	CCNB2
SHBG	CMTM1
SHBG	COX6A1
SHBG	CRYBB3
SHBG	DNASE1
SHBG	DOCK6
SHBG	DOT1L
SHBG	EIF4B
SHBG	FRRS1
SHBG	GJC2
SHBG	GPR31
SHBG	HS6ST1
SHBG	KCNK4
SHBG	MRPL12
SHBG	MYCN
SHBG	NOM1
SHBG	NTSR2
SHBG	PGAM5
SHBG	SLC22A13
SHBG	SLC30A2
SHBG	ST3GAL3
SHBG	TACSTD2
SHBG	TMCC1
SHBG	TMEM43
SHBG	ZNF653
SHBG	ZNF783
SIVA1	AHCY
SIVA1	BANF1
SIVA1	BYSL
SIVA1	CDK4
SIVA1	DTYMK
SIVA1	GPS1
SIVA1	MPG
SIVA1	MRPL11
SIVA1	MRPL37
SIVA1	MRPL43
SIVA1	MRPS11
SIVA1	MRPS16
SIVA1	MRPS34
SIVA1	NDUFA11
SIVA1	PHB
SIVA1	PPP1CA
SIVA1	PRMT1
SIVA1	PSMA7
SIVA1	RFC2
SIVA1	RFC5
SIVA1	RUVBL2
SIVA1	SNRPD2
SIVA1	THRAP3
SIVA1	TIMM10
SIVA1	TRAPPC2L
SIVA1	UBL7
SIVA1	ZNF593
SKAP2	PCBP4
SHKBP1	GMIP
SIX1	CRYBB3
SIX1	CDH1
SIX1	VEGFC
SMARCA2	AP2S1
SMARCA2	CFL1
SMARCA2	EPS15
SMARCA2	TKT
SKIL	ADAM12
SKIL	SMAD7
SMAD5	WASL
SMARCA4	CALR
SMARCA4	CDK2
SMARCA4	DTYMK
SMARCA4	FANCG
SMARCA4	GTF3C2
SMARCA4	IPO9
SMARCA4	KLHDC1
SMARCA4	LIG3
SMARCA4	LMNB2
SMARCA4	MCM3
SMARCA4	MKI67
SMARCA4	MTHFD1L
SMARCA4	PHF23
SMARCA4	PLK4
SMARCA4	PPP5C
SMARCA4	PRKDC
SMARCA4	PRMT1
SMARCA4	RANGAP1
SMARCA4	RBBP4
SMARCA4	RCC1
SMARCA4	RFC5
SMARCA4	RNF26
SMARCA4	RPL18A
SMARCA4	SMARCC1
SMARCA4	SUMO2
SMARCA4	TRAF4
SMARCA4	TUBA1A
SMARCA4	UBE2I
SMARCA4	UCK2
SMARCA4	WDR77
SMARCA4	XPO5
SMARCA4	XRCC6
SMARCA4	CDH1
SMARCA4	CDKN2A
SMARCA4	MECOM
SKIV2L	HHLA3
SMG7	ANKHD1-EIF4EBP3
SMG7	ASH1L
SMG7	BAP1
SMG7	C17orf80
SMG7	ETNK1
SMG7	GTF2A2
SMG7	HSF1
SMG7	KCNH2
SMG7	MAPK14
SMG7	MCM3AP
SMG7	RANGAP1
SMG7	UPF1
SMG7	WTAP
SMG7	ZCCHC7
SMG7	ZDHHC13
SMARCD1	ARHGDIA
SMARCD1	BCL2L13
SMARCD1	RANGAP1
SMARCD1	SF3A1
SLTM	CTNNA1
SLTM	VAMP3
SMARCC1	AHCY
SMARCC1	ANKHD1-EIF4EBP3
SMARCC1	ANKRD17
SMARCC1	BAP1
SMARCC1	BIRC5
SMARCC1	BUB1
SMARCC1	CANX
SMARCC1	CASD1
SMARCC1	CBX4
SMARCC1	CCNB2
SMARCC1	CDCA5
SMARCC1	DEPDC1
SMARCC1	DIAPH3
SMARCC1	GINS2
SMARCC1	GTF2F1
SMARCC1	HMMR
SMARCC1	KIF20A
SMARCC1	LMNB2
SMARCC1	LRRC41
SMARCC1	MCM3
SMARCC1	MEX3C
SMARCC1	MKI67
SMARCC1	MSH2
SMARCC1	NLE1
SMARCC1	PAICS
SMARCC1	POLQ
SMARCC1	POMZP3
SMARCC1	PRKDC
SMARCC1	PRMT1
SMARCC1	RAD18
SMARCC1	RANGAP1
SMARCC1	RBBP4
SMARCC1	RNF26
SMARCC1	RPL18A
SMARCC1	RPS6
SMARCC1	SNRPD1
SMARCC1	SRP72
SMARCC1	STX5
SMARCC1	TK1
SMARCC1	TRAF4
SMARCC1	UBE2C
SMARCC1	UBE2E3
SMARCC1	XPO5
SMARCC1	XRN1
SMARCC1	ZCCHC7
SMARCC1	ZMYM2
SMARCC1	ZNF493
SMARCC1	BCKDHA
SMARCC1	XRCC4
SMARCC1	LARS2
SMARCC1	ZBTB32
SMARCC1	AGPAT4
SMARCC1	ZNF720
SMARCC1	C7orf31
SMARCC1	MYO18A
SMARCE1	SNRPD1
SMARCD2	ENSA
SMU1	CDC73
SMU1	CHRNB3
SMU1	EIF3C
SMU1	MARK3
SMU1	NEK9
SMU1	NPTN
SMU1	NUDCD3
SMU1	PPP3CA
SMU1	TBRG1
SMU1	ZDHHC13
SMU1	ZNF493
SNTB1	MTBP
SOS1	ANKRD17
SOS1	ASXL2
SOS1	CCBL2
SOS1	CEP192
SOS1	ETNK1
SOS1	JMJD1C
SOS1	MTMR3
SOS1	RAB22A
SOS1	RNF111
SOS1	TFCP2
SOS1	TMED10
SOS1	ZCCHC7
SOS1	ZNF493
SNTA1	FASTK
SNTA1	POLDIP2
SNRPB2	CCT3
SNRPB2	CDC123
SNRPB2	EEF1E1
SNRPB2	MCM3
SNRPB2	NME1-NME2
SNRPB2	PCNA
SNRPB2	PHB
SNRPB2	RAN
SNRPB2	SF3B3
SNRPB2	SNRPB
SNRPB2	SNRPD1
SNRPB2	TK1
SNRPB2	UBE2C
SOS2	AFF1
SOS2	ARFGEF1
SOS2	CAB39
SOS2	CFLAR
SOS2	CHRNB3
SOS2	FBXO38
SOS2	FOXO1
SOS2	KBTBD2
SOS2	MAP2K5
SOS2	NUDCD3
SOS2	RAB5A
SOS2	RNF6
SOS2	RPL14
SOS2	SCYL2
SOS2	SLAIN2
SOS2	SYNE1
SOS2	TNRC6B
SOS2	UCK2
SOS2	ZMYM2
SOS2	ZNF493
SP4	ARL2BP
SP4	BMP1
SP4	ORMDL2
SP4	PDIA3
SP4	GJB7
SP4	GABRA4
SP4	BIRC5
SP4	KDR
SP4	NFKB1
SP4	YY1
SP2	CSTF3
SP2	CHST1
SP2	TRIOBP
SP2	BZW2
SP2	TMA7
SP2	MSTO1
SP2	ANKMY2
SP2	CRELD1
SP2	SH3BGRL3
SP2	C6orf1
SP2	NFATC2
SP2	PAEP
SP2	PLP1
SP2	PAPSS1
SP2	DNMT3A
SPATA13	DAAM1
SPAG9	AFF4
SPAG9	AKAP10
SPAG9	ASXL2
SPAG9	CTNNA1
SPAG9	EXOC4
SPAG9	EXOC5
SPAG9	FBXO38
SPAG9	GOPC
SPAG9	KBTBD2
SPAG9	PHTF2
SPAG9	PIK3C2A
SPAG9	PSPC1
SPAG9	RAB5A
SPAG9	RAB6A
SPAG9	RHEB
SPAG9	SCYL2
SPAG9	TMEM30A
SPAG9	TRIM23
SPAG9	USP10
SP3	AQR
SP3	ASXL2
SP3	CCBL2
SP3	CEP192
SP3	EIF4ENIF1
SP3	ETNK1
SP3	GPR50
SP3	RAB22A
SP3	RHOT1
SP3	SOS1
SP3	TMED10
SP3	ZCCHC7
SP3	ZDHHC13
SP3	AGTR1
SP3	KLK3
SP3	CTSL
SP3	CYP3A7
SP3	CYP11A1
SP3	CYP17A1
SP3	ETF1
SP3	GABRA4
SP3	GLP1R
SP3	CXCL1
SP3	IGFBP1
SP3	IGFBP3
SP3	IL12B
SP3	ITGAD
SP3	ITGAV
SP3	KRT16
SP3	LHB
SP3	MET
SP3	MYCN
SP3	OPRM1
SP3	PFKP
SP3	TGFB1
SP3	TGFBR2
SP3	TNNC1
SP3	UTRN
SP3	NOL3
SP3	CD83
SP3	MAT2B
SP3	ALOX12
SP3	BIRC5
SP3	BSG
SP3	CDH2
SP3	CDKN2A
SP3	CENPH
SP3	CETP
SP3	COL2A1
SP3	CYP3A5
SP3	CYP46A1
SP3	DNMT3A
SP3	EAPP
SP3	FBLN1
SP3	HDAC4
SP3	HGF
SP3	IGFBP4
SP3	KDR
SP3	NFKB1
SP3	PLAT
SP3	PLAUR
SP3	RASSF1
SP3	SCTR
SP3	SOCS3
SP3	TPMT
SP3	UBC
SP3	VEGFA
SP3	YY1
SPTBN4	WIPI2
SPRED1	EXOC5
SPRED1	FBXO38
SPRED1	REEP3
SPRED1	WDR1
SSBP4	FAM120A
SSBP4	PLXNA2
SSBP2	CLASP2
SSBP2	PVR
SSBP2	STX3
SSBP2	ZCCHC7
SSRP1	ACLY
SSRP1	AK2
SSRP1	AP2S1
SSRP1	APRT
SSRP1	ASAH1
SSRP1	ASNS
SSRP1	BUB1
SSRP1	BUB3
SSRP1	C2orf49
SSRP1	CCT3
SSRP1	CDCA5
SSRP1	CDK4
SSRP1	CEP78
SSRP1	DIAPH3
SSRP1	ECT2
SSRP1	EDC3
SSRP1	EXOSC3
SSRP1	FAM78B
SSRP1	IMPDH2
SSRP1	KIF14
SSRP1	LAS1L
SSRP1	LMNB2
SSRP1	MCM3
SSRP1	MKI67
SSRP1	MPP6
SSRP1	MRTO4
SSRP1	NLE1
SSRP1	NME1-NME2
SSRP1	NOB1
SSRP1	NOM1
SSRP1	NUP160
SSRP1	PA2G4
SSRP1	PAICS
SSRP1	PPM1G
SSRP1	PRKDC
SSRP1	PRMT1
SSRP1	PTGES3
SSRP1	QKI
SSRP1	RAN
SSRP1	RANGAP1
SSRP1	RCC1
SSRP1	RFC2
SSRP1	RFC5
SSRP1	RNF126
SSRP1	RPL18A
SSRP1	RPLP0
SSRP1	RPS6
SSRP1	RUVBL2
SSRP1	SENP3
SSRP1	SEPHS1
SSRP1	SETD8
SSRP1	SMARCC1
SSRP1	SNRPB
SSRP1	SNRPD1
SSRP1	SNRPD2
SSRP1	SRP72
SSRP1	SUMO2
SSRP1	TFAM
SSRP1	TIMM10
SSRP1	TMEM183A
SSRP1	TMEM39B
SSRP1	UBE2C
SSRP1	UBTF
SSRP1	XPO5
SSRP1	XRCC6
SSB	ANKRD17
SSB	DDX18
SSB	EIF1AX
SSB	EIF4E
SSB	EXOC5
SSB	GNG13
SSB	KRR1
SSB	LMBRD1
SSB	LRRC58
SSB	NUP160
SSB	PAK1IP1
SSB	PPIL4
SSB	PSMA7
SSB	PSPC1
SSB	RNF138
SSB	SGOL2
SSB	SLC7A11
SSB	TIPRL
SSB	TNPO3
SSB	ZNF277
SSB	XIAP
SRP72	AK2
SRP72	ASNS
SRP72	ATF1
SRP72	BUB3
SRP72	CUL4B
SRP72	DDX46
SRP72	GNG13
SRP72	GORASP2
SRP72	HMMR
SRP72	NME1-NME2
SRP72	NOLC1
SRP72	NUP160
SRP72	PAICS
SRP72	PDS5A
SRP72	PLK4
SRP72	RAN
SRP72	SMARCC1
SRP72	TIPRL
SRP72	TMEM68
SRP72	XPO5
STUB1	FIS1
STUB1	FXR2
STUB1	POLR2I
STUB1	SLC6A8
STAP2	TACSTD2
SUGT1	KIAA0020
SUGT1	NOL7
SUGT1	PSMA2
SUGT1	TFB2M
SUGT1	TPRKB
SUGT1	TTC27
STAT5A	AGRP
STAT5A	ARAF
STAT5A	PCNT
STAT5A	PPP5C
STAT5A	CLTCL1
STAT5A	FZD8
STAT5A	SMARCA5
STAT5A	ABCC3
STAT5A	TMCC1
STAT5A	TBC1D22A
STAT5A	NAT9
STAT5A	TRAPPC3
STAT5A	ZBTB7B
STAT5A	C21orf58
STAT5A	TMEM104
STAT5A	CCDC47
STAT5A	NARFL
STAT5A	IPPK
STAT5A	CDC73
STAT5A	ZNF671
STAT5A	C4orf29
STAT5A	C19orf54
STAT5A	HGF
STAT5A	MET
STAT5A	PAX5
STAT5A	EXOC3
STAT5A	ZNF395
STAT5A	STK11
TAF13	MAP2K4
TAF15	CCAR1
TAF15	EIF3C
SYNCRIP	ALKBH8
SYNCRIP	ASNS
SYNCRIP	BIRC5
SYNCRIP	BUB3
SYNCRIP	C9orf114
SYNCRIP	CCNB2
SYNCRIP	CDC20
SYNCRIP	DTYMK
SYNCRIP	ECT2
SYNCRIP	EIF4G1
SYNCRIP	ETF1
SYNCRIP	FBXO5
SYNCRIP	GNB1L
SYNCRIP	HELLS
SYNCRIP	HMMR
SYNCRIP	HSPA14
SYNCRIP	KIAA0020
SYNCRIP	KLHL7
SYNCRIP	NOL7
SYNCRIP	NUP93
SYNCRIP	PAICS
SYNCRIP	PNO1
SYNCRIP	RAN
SYNCRIP	SDAD1
SYNCRIP	SGOL2
SYNCRIP	SMC2
SYNCRIP	SNRPB
SYNCRIP	SNRPD1
SYNCRIP	TBL1XR1
SYNCRIP	TCEB3
SYNCRIP	TFAM
SYNCRIP	TIMM8A
SYNCRIP	TXNDC12
SYNCRIP	USP10
SYNCRIP	ZNF207
SYNCRIP	ZNF326
SYNJ1	ANKFY1
SYNJ1	ARL2BP
SYNJ1	ASH1L
SYNJ1	C3orf17
SYNJ1	C5orf22
SYNJ1	CAPZB
SYNJ1	CLASP2
SYNJ1	EXOC5
SYNJ1	FOXJ3
SYNJ1	FOXN2
SYNJ1	FOXN3
SYNJ1	IGFL1
SYNJ1	MANEA
SYNJ1	MCM3AP
SYNJ1	MGEA5
SYNJ1	MYCN
SYNJ1	RAB6A
SYNJ1	RPL14
SYNJ1	SCRN3
SYNJ1	SCYL2
SYNJ1	SETX
SYNJ1	SPIRE1
SYNJ1	TNP2
SYNJ1	YOD1
TAF6	BANF1
TAF6	TPI1
TAF6	TUFM
TAF6	WDR34
TACSTD2	AHDC1
TACSTD2	ATP4B
TACSTD2	CDH1
TACSTD2	COX6A1
TACSTD2	CRYBB3
TACSTD2	EHF
TACSTD2	GALNT3
TACSTD2	GJC2
TACSTD2	GPR31
TACSTD2	KRT19
TACSTD2	MRPL12
TACSTD2	RAB25
TACSTD2	SLC22A13
TACSTD2	ST14
TACSTD2	TMCC1
TACSTD2	TMEM43
TAF2	HELLS
TAF2	PAQR3
TAF2	ZNF326
TAF5L	CAPZB
TAF5L	KRR1
TAF5L	PNO1
TAF5L	SPIRE1
TAF9B	ARMC1
TAF9B	C5orf22
TAF9B	FH
TAF9B	SCOC
TAF9B	SCRN3
TAF9B	TRIM23
TAF1	EPOR
TAF1	ANK1
TAF1	ATF3
TAF1	F12
TAF1	FHIT
TAF1	XRCC6
TAF1	GATA3
TAF1	BRF1
TAF1	HNRNPA2B1
TAF1	ING2
TAF1	PPP1CB
TAF1	RAN
TAF1	SRSF7
TAF1	SNRPD2
TAF1	STIM1
TAF1	TGFB1
TAF1	THBS4
TAF1	TSC1
TAF1	UBE2G1
TAF1	SOCS2
TAF1	NOL3
TAF1	USP10
TAF1	PNMA1
TAF1	TECR
TAF1	NUP58
TAF1	TELO2
TAF1	TUBB4B
TAF1	CHERP
TAF1	SMC2
TAF1	RAB10
TAF1	SEC61B
TAF1	SLC44A1
TAF1	NOB1
TAF1	FIS1
TAF1	TDP2
TAF1	RAB23
TAF1	HAUS6
TAF1	DNAH7
TAF1	UBQLN4
TAF1	SRGAP1
TAF1	ZBTB26
TAF1	CELF6
TAF1	MRPL36
TAF1	GFOD2
TAF1	SETDB2
TAF1	POMK
TAF1	ALG2
TAF1	ZNF697
TAF1	TBC1D31
TAF1	ZNF689
TAF1	C15orf27
TAF1	AGBL1
TAF1	SLC44A3
TAF1	LYPLAL1
TAF1	CCDC42
TAF1	DAB2IP
TAF1	CCDC83
TAF1	RNF169
TAF1	EML6
TAF1	C8orf59
TAF1	TMEM170B
TAF1	AR
TAF9	ACP1
TAF9	BUB3
TAF9	NMD3
TAF9	NOLC1
TAF9	PNO1
TAF9	PPP2R3C
TAF9	PSMA2
TAF9	RAN
TAF9	TCEB1
TAF9	ZNF207
TAF6L	ADRM1
TAF6L	HSF1
TAF6L	POMGNT1
TAF6L	SPAG17
TAF6L	TTLL11
TAF6L	WNT6
TANK	AP3B1
TANK	RNF6
TANK	SNAP23
TANK	ZCCHC7
TANK	ZNF277
TANK	ZNF92
TBRG1	ADAM17
TBRG1	PPP3CA
TCERG1	CEP78
TCERG1	DNA2
TCERG1	ECT2
TCERG1	EFCAB7
TCERG1	GPRASP1
TCERG1	HELLS
TCERG1	MGA
TCERG1	NAE1
TCERG1	RFC4
TCERG1	SHPRH
TCERG1	STX5
TCERG1	UBA2
TCEA3	RORC
TCF4	ZNF521
TCF4	BIRC5
TCF4	CNTNAP2
TCF4	DEFA5
TCF4	KLF4
TCF4	NOTUM
TCF4	VEGFA
TCF4	WNT4
TEX10	BMS1
TEX10	CSTF3
TEX10	HELLS
TEX10	KIAA0020
TEX10	MKI67
TEX10	MRPS30
TEX10	NUP153
TEX10	PAICS
TEX10	SAAL1
TEX10	SMC2
TEX10	TMEM68
TEX10	TTC27
TEX10	ZNF207
TEX10	ZW10
TCF3	AFF3
TCF3	ARHGDIA
TCF3	BUB1
TCF3	CALR
TCF3	CDC20
TCF3	CDT1
TCF3	CENPM
TCF3	DIAPH3
TCF3	GJC2
TCF3	HMGN1
TCF3	KLHDC1
TCF3	MRPL12
TCF3	MRPL52
TCF3	MYCN
TCF3	NPEPL1
TCF3	PA2G4
TCF3	PER1
TCF3	PGAM5
TCF3	PLK4
TCF3	RANGAP1
TCF3	RCC1
TCF3	RNF126
TCF3	RNF26
TCF3	SMARCC1
TCF3	TK1
TCF3	TRAF4
TCF3	XPO5
TCF3	AANAT
TCF3	MAPK14
TCF3	GLUD1
TCF3	NFKBIA
TCF3	PPP2R2C
TCF3	PTGFRN
TCF3	THBS4
TCF3	IFRD2
TCF3	MAP3K14
TCF3	BCKDK
