geneSym	TCGA-A2-A0D0	TCGA-BH-A0HK	TCGA-C8-A12T	TCGA-A2-A0D2	TCGA-C8-A12U	TCGA-AR-A1AS	TCGA-A2-A0EV	TCGA-AN-A0AM	TCGA-D8-A142	TCGA-AO-A0JL	TCGA-BH-A0BV	TCGA-A2-A0T6	TCGA-E2-A158	TCGA-E2-A15A	TCGA-A2-A0T7	TCGA-C8-A12Q	TCGA-A8-A079	TCGA-A2-A0YF	TCGA-BH-A0DD	TCGA-BH-A0E9	TCGA-A2-A0YG	TCGA-E2-A150	TCGA-BH-A18N	TCGA-A2-A0YM	TCGA-BH-A0C7	TCGA-A2-A0SX	TCGA-A7-A0CD	TCGA-C8-A12W	TCGA-AN-A0AL	TCGA-A7-A0CE	TCGA-BH-A0C0	TCGA-A2-A0YC	TCGA-A7-A0CJ	TCGA-AO-A12F	TCGA-A2-A0YL	TCGA-A8-A06Z	TCGA-A2-A0D1	TCGA-A2-A0CM	TCGA-A8-A09G	TCGA-C8-A131	TCGA-C8-A134	TCGA-A8-A09I	TCGA-C8-A12L	TCGA-A2-A0EX	TCGA-AN-A0FL	TCGA-BH-A0DG	TCGA-AN-A0AS	TCGA-AO-A0JC	TCGA-A8-A08Z	TCGA-AR-A0TX	TCGA-AO-A0JE	TCGA-AN-A0AJ	TCGA-AO-A0JM	TCGA-C8-A12V	TCGA-A8-A08G	TCGA-AO-A12D	TCGA-AN-A04A	TCGA-BH-A0AV	TCGA-AO-A12B	TCGA-AO-A12E	TCGA-A8-A06N	TCGA-A2-A0T1	TCGA-AR-A0TR	TCGA-AO-A03O	TCGA-BH-A18R	TCGA-AR-A0TT	TCGA-AR-A1AQ	TCGA-AR-A0TV	TCGA-C8-A12Z	TCGA-AO-A0JJ	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-BH-A0HP	TCGA-AR-A1AP	TCGA-AN-A0FK	TCGA-AO-A0J6	TCGA-AR-A1AW	TCGA-AR-A1AV	TCGA-C8-A135	TCGA-BH-A0EE	TCGA-AO-A0J9	TCGA-BH-A0E0	TCGA-BH-A18U	TCGA-A2-A0YI	TCGA-A2-A0EQ	TCGA-BH-A18V	TCGA-A7-A13F	TCGA-BH-A0E1	TCGA-C8-A12P	TCGA-BH-A0C1	TCGA-A2-A0EY	TCGA-C8-A138	TCGA-E2-A154	TCGA-BH-A0BZ	TCGA-D8-A13Y	TCGA-A8-A076	TCGA-AO-A126	TCGA-E2-A10A	TCGA-BH-A18Q	TCGA-C8-A130	TCGA-E2-A159	TCGA-A2-A0T3	TCGA-A2-A0YD
CHST13	0.6863	-0.006	0.017	-0.1912	0.026	0.3781	-0.0419	0.1061	-0.0733	-0.0695	0.15	0.0115	0.1947	-0.0332	0.1453	-0.0278	0.2559	0.0795	-0.0571	0.1139	0.2295	-0.2482	0.1879	0.3135	0.1379	0.1682	0.2415	-0.1555	0.1098	0.1546	-0.2044	0.0054	0.5577	0.0307	0.018	0.4463	-0.6162	0.3039	0.0734	-0.0475	0.474	0.1092	-0.345	-0.0245	0.5257	-0.0075	0.157	-0.0044	0.0229	0.0454	0.0121	0.2698	-0.4148	0.0576	-0.0838	0.346	0.0673	0.1814	-0.1594	-0.0212	-0.0143	0.0701	0.0598	0.195	0.3102	-0.0277	-0.2549	0.1475	0.0698	0.0408	0.188	0.0417	0.034	0.1125	-0.009	0.1051	-0.0224	-0.1347	-0.0601	0.0183	-0.0449	0.0787	0.3188	0.0204	-0.135	0.361	0.1129	-0.0229	-0.1193	-0.091	0.1944	0.0725	0.0896	-0.0352	0.2865	0.0517	0.0716	0.0577	0.6192	0.2119	0.2001	0.0933	-0.0241
PRICKLE2	-0.3023	0.026	0.0411	-0.2051	-0.0516	0.3555	-0.0354	-0.138	-0.0266	-0.0804	0.1672	0.0115	-0.804	-0.3655	0.1315	-0.4096	0.105	0.0581	-0.0272	0.1186	-0.1145	-0.2602	0.177	-0.0382	-0.3709	-0.2844	0.2895	0.1231	0.1441	-0.2962	-0.1858	0.0151	-0.5934	0.0994	-0.0938	0.7091	-0.6124	-0.1903	0.0944	-0.0427	-0.3941	-0.5605	-0.237670388408898	0.0071	-0.7937	-0.2967	0.145	-0.0054	0.0274	-0.2997	-0.3787	0.281	-0.4355	-0.0787	-0.0789	0.13	0.0528	-0.3168	-0.1469	-0.0218	-0.0113	0.2123	0.0621	-0.4666	-0.4844	-0.0398	-0.1585	0.1629	0.0712	0.0437	-0.5074	-0.299	0.0331	0.1127	-0.0191	0.0903	-0.0158	-0.1294	-0.2154	-0.0044	-0.0449	-0.2816	0.3768	0.0208	-0.1123	-0.0486	0.1823	-0.0179	-0.0917	-0.0953	-0.0204	0.0761	0.0774	-0.4071	0.2481	0.0636	-0.519	0.0577	-0.3608	-0.4014	-0.2027	-0.3924	-0.0121
BBS12	-0.2502	-0.003	0.0268	-0.1799	-0.0197	-0.0466	-0.0277	-0.0763	-0.0702	-0.0295	-0.1042	0.0175	0.1506	0.1057	-0.1481	-0.0264	0.3625	0.0268	-0.0463	-0.1952	-0.1234	-0.3039	0.1531	0.0887	0.1168	-0.1969	-0.0726	0.0544	-0.5646	0.4655	-0.2024	0.0117	0.2051	-0.1817	0.0225	-0.3745	0.1341	-0.0303	-0.3776	0.0162	0.0651	0.0894	-0.7367	-0.0139	-0.0367	0.0051	-0.128	-0.0031	0.0065	0.0472	0.0569	-0.3553	0.1992	-0.0738	0.2167	-0.2401	0.052	-0.3502	-0.1542	-0.0172	0.2925	-0.1839	-0.2821	-0.1554	-0.0417	-0.3075	-0.1934	0.1468	0.01	0.0438	-0.4693	0.0604	0.0049	0.0422	-0.3565	0.4813	0.0133	-0.0922	0.0802	-0.0088	-0.05	-0.2774	-0.501	0.026	-0.114	-0.4019	-0.0953	-0.0277	0.1649	-0.1094	-0.3428	-0.3361	-0.2976	-0.0154	-0.5477	0.0747	0.0649	0.0573	-0.3548	-0.3725	-0.2035	0.6777	-0.022
ADGRA3	-0.177	0.0142	0.0066	-0.2026	-2e-04	-0.0465	-0.0299	-0.3277	-0.2579	-0.8567	-0.1012	0.0118	-0.6476	-0.035	-0.1756	-0.0093	0.1995	0.0334	-0.0646	-0.2069	-0.1269	0.0436	0.1744	-0.0775	-0.3911	0.3539	-0.0858	0.0494	0.5876	-0.3377	-0.4111	0.0175	-0.617	-0.5037	0.0215	0.1033	0.1402	-0.1877	-0.3889	0.0162	-0.389	-0.1909	-0.19805440336569	-0.0073	0.0504	0.009	0.3831	6e-04	0.0253	0.0457	-0.3698	0.062	-0.434	-0.0746	0.2286	-0.2406	-0.2932	0.053	-0.1647	-0.0151	0.3102	-0.1924	-0.8106	-0.0718	-0.0392	-0.0556	-0.2043	0.1443	-0.5977	0.0442	-0.5014	-0.2913	0.017	0.0484	-0.3498	0.3272	0.0232	-0.0987	-0.2171	0.0077	-0.0437	-0.2871	-0.4904	0.0259	-0.1222	-0.3894	-0.1373	-0.0189	-0.4647	-0.1013	-0.0203	-0.3448	-0.3017	0.0881	-0.5738	0.0716	0.0681	0.0642	-0.4122	0.2086	-0.2062	-0.7518	-0.0199
ZNF92	0.2059	0.0056	-0.1565	0.1653	0.0115	-0.0753	0.1808	-0.1948	0.0958	0.232	0.1584	0.0129	0.1768	0.1181	0.1343	0.3732	0.0279	0.0658	0.2865	0.1201	0.2874	0.2566	-0.1583	-0.387	0.1115	0.153	-0.5833	-0.1461	0.1123	0.4617	0.1541	0.058	-0.3843	0.362	0.0221	0.2954	0.1402	-0.0898	0.0976	-0.0464	0.0789	-0.1483	0.2794	-0.3091	0.0508	-0.0033	-0.3861	5e-04	0.0142	0.0328	0.2987	-0.308	-0.0748	0.0023	0.4056	0.0874	0.0604	-0.1858	0.1699	0.2546	0.3382	0.1883	0.3328	0.8589	-0.0402	0.6461	0.1384	-0.563	0.0782	0.0427	0.1472	0.0895	0.0424	0.1151	-0.0117	0.0834	0.094	0.0934	-1e-04	0.007	-0.0353	0.3337	-0.2865	0.0225	0.0509	0.2483	0.119	-0.0153	0.1785	0.1651	0.1927	-0.072	0.3067	-0.0367	0.2589	-0.1372	0.0728	0.0394	-0.337	0.3453	0.2274	-0.3392	-0.017
SLC30A8	0.2059	0.0032	0.7732	0.2222	0.290133136797681	0.0136	-0.0264	0.0774	1.006	0.9181	0.1538	0.1616	0.6748	1.0649	0.9784	-0.0206	1.1609	0.0301	0.696397482331158	0.0056	0.3298	0.7371	0.6837	0.5903	0.1211	0.3106	0.3108	0.7783	0.1262	0.2177	0.9236	0.0354	0.7726	0.6071	0.0208	0.972	1.1479	0.4766	0.1152	0.7161	0.6808	0.5581	0.2427	0.8324	1.0276	0.0053	0.723	-0.0058	0.0272	0.0378	1.1509	1.0782	0.4243	0.2052	0.3393	0.3917	0.8493	0.4064	0.1666	0.2887	1.125	1.4684	0.052	1.8274	0.5454	0.390233495650634	0.3186	1.92778006267536	1.02678946960205	0.0429	-0.4831	0.3143	0.0235	0.4826	0.2222	0.118	0.6792	-0.1107	0.7076	0.4019	-0.3112	0.3435	1.0147	0.0215	0.2586	1.1437	0.4329	0.1795	1.6618	0.1378	0.4547	0.5516	0.3155	0.5028	0.2912	0.9513	0.4554	0.0627	0.9166	0.8375	0.2077	0.672746665179567	-0.0283
TMEM64	0.4174	-0.0028	0.4067	0.3061	0.18	0.0136	-0.0324	0.079	0.683	1.0818	-0.4771	0.1616	0.633	1.0065	0.9621	-0.0223	1.4204	0.033	0.5473	0.0056	0.3208	0.417	0.6703	0.5501	0.11	0.2954	0.304	0.7783	0.0971	0.1672	0.8449	0.0354	0.7504	0.5755	0.0208	1.3192	1.1534	0.387	0.1047	0.6549	0.6808	0.5242	-0.0182	0.6106	0.8505	0.0053	0.723	-0.0026	0.0227	0.0378	0.0371	2.1814	0.2014	0.1647	0.297	0.3917	0.4329	0.3295	0.1637	0.2693	1.1277	0.7637	0.0564	1.0855	0.5197	0.3237	0.3245	0.5694	0.0162	0.0464	0.0033	0.5101	0.0167	0.4493	0.2222	0.0881	0.4944	-0.1032	0.4314	0.4031	-0.3097	0.3337	0.4319	0.0229	0.897	0.5777	0.398713954284635	0.1771	-0.4716	0.132	0.4248	0.5515	0.3019	0.6129	0.2567	0.9448	0.4447	0.0598	0.0802	0.5967	0.1975	0.5794	-0.0268
C10orf128	-0.3846	0.009	0.4691	0.1757	-0.3546	-0.0694	-0.3319	-0.1301	-0.4098	-0.2981	-0.1069	0.0084	0.1779	-0.0419	0.0504	0.3037	0.0342	0.0372	-0.051	0.1178	-0.5668	0.0742	-0.1604	-0.0767	0.0858	0.1448	-0.1331	-0.2776	0.0649	0.0331	0.1516	0.0043	-1.4079	0.7025	0.0215	0.1255	0.128	0.1959	0.0937	-0.0423	0.0521	-0.0297	0.1921	-0.032	0.05	-0.0018	-0.0434	0.0024	0.0276	0.0256	0.0372	0.3036	-0.0693	-0.0784	-0.1049	-0.2433	0.0569	-0.2674	-0.1524	-0.0144	-0.5207	0.1489	-0.3026	0.4088	-0.0315	-0.0257	-0.2016	-0.145	0.0349	0.0508	0.1981	-0.0958	0.0285	0.0929	-0.0204	0.0327	0.1177	-0.1101	0.0804	0.1875	0.1895	0.0765	-0.088	0.026	0.1046	0.1165	-0.1747	-0.0197	0.0935	-0.0989	-0.3227	-0.0533	0.0779	-0.0214	0.2583	-0.22	0.0755	0.0517	0.0541	0.3031	-0.2103	-0.3753	-0.0186
PWWP2B	-0.3583	0.0283	0.3883	-0.2311	-0.3625	-0.0478	-0.0651	1.4768	-0.437	-0.2602	-0.1542	0.0155	-0.7692	0.1545	0.0864	0.2593	0.0115	0.0849	-0.1023	-0.0405	-0.1473	-0.4534	-0.1537	-0.0739	0.0776	0.0904	-0.1745	-0.2818	0.1879	0.0794	-0.005	0.0043	-1.4843	-1.0778	0.0215	0.0945	0.0888	0.1528	0.1066	-0.0584	-0.349	-0.0148	-0.4161	-0.0222	0.5137	-0.0018	0.081	-0.0026	0.0737	0.0374	0.0056	-0.4162	-0.069	0.0498	-0.1549	-0.239	0.0053	-0.0063	-0.1997	-0.0158	-0.5172	0.0112	-0.3851	0.3588	-0.0245	1.4662	-0.2232	-0.2634	0.068	0.0396	-0.2835	-0.4924	0.0448	0.1078	-0.0415	0.0238	0.1937	-0.1233	0.0087	-0.532	0.1367	0.3216	-0.129	0.0155	0.1902	0.2042	-0.1817	-0.0395	0.0979	-0.0771	-0.0183	0.1471	0.0923	-0.2057	-0.5955	-0.2203	0.0752	0.0447	-0.4077	0.3042	-0.2039	-0.4791	-0.0167
ZNF675	0.0026	0.0405	-0.176	0.1917	-0.341	-0.0608	-0.0334	-0.213	-0.2001	0.2164	0.1639	0.351	0.1961	-0.041	-0.2357	0.0076	0.0534	0.0809	0.2347	0.114606777308811	0.09	0.4001	0.1825	-0.074	0.2725	0.464	0.2854	-0.2715	0.1454	0.3933	0.1346	0.0519	0.5446	0.423	-0.0072	0.1642	0.5842	-0.269	-0.0915	-0.0455	0.0876	-0.1514	0.1689	0.015	0.0713	-0.022	-0.0445	0.0106	0.0308	0.0228	0.0204	-0.328	0.2001	0.0379	-0.0688	0.3763	0.1083	-0.2496	0.1715	-0.0181	0.0091	0.0609	0.0567	-0.0541	-0.0446	-0.2286	0.1343	0.122	0.071	0.0324	0.168	-0.1001	0.0514	0.1245	0.1894	0.0888	0.1068	0.1042	-0.2462	0.3599	-0.0223	-0.2612	0.3922	0.0088	0.1132	0.2061	0.1452	-8e-04	0.0817	0.1678	0.2199	-0.3297	0.0209	-0.0752	-0.5005	0.037	0.0815	0.0641	0.3269	0.1712	-0.1611	0.7104	-0.0242
CLYBL	0.1163	0.0136	-0.191	0.4794	-0.3784	-0.0175	-0.3212	0.1555	-0.1903	-0.5664	-0.4576	0.0073	0.1697	0.0151	0.0975	-0.0182	-0.6546	0.0533	-1.2419	-0.2223	-0.0978	-0.2997	0.1458	0.385	0.8214	0.1706	-0.6955	-0.0808	0.3238	0.3838	-0.172814489717269	-0.0503	-0.5715	-0.9983	-0.242	-0.3579	-0.6004	-0.6503	-0.3976	0.08	0.4512	-0.5076	0.185	0.014	0.0087	0.0025	-0.0495	-0.0014	0.01	-0.3042	-0.3213	-0.3959	-0.4415	-0.0566	0.2407	0.1194	-0.2847	0.189517671554108	0.1721	-0.4227	-0.573	-0.1291	-0.2941	-0.512	-0.042	0.2506	0.1291	-0.5501	0.0749	-0.3124	0.1844	-0.4889	0.0076	0.0793	-0.0133	-0.4756	-0.1886	-0.1023	0.5256	-0.2378	-0.0494	0.3266	-0.4833	-0.3407	-0.0113	0.604	-0.5412	-0.0225	-0.5627	-0.1095	0.4272	0.1361	0.2975	-0.1865	-0.5557	-0.6108	0.0652	0.0532	0.3998	-0.4159	-0.2044	-0.1082	-0.0199
PGAM5	0.154	0.0228	0.0342	-0.1566	-0.334	-0.0267	0.1776	-0.1176	-0.081	-0.2862	0.139	0.0073	0.1422	0.2271	0.3427	-0.0059	0.3138	0.0806	0.251	-0.0676	0.1987	-0.2645	0.1615	-0.3624	-0.1075	0.0389	0.3482	0.0252	0.111	-0.212	-0.1932	-0.0083	-0.0345	-0.198	5e-04	-0.1998	-0.6354	0.1947	0.1567	-0.2169	0.0646	0.313	-0.009	-0.0097	-0.7744	0.0114	-0.4193	-0.0045	0.0535	-0.3093	0.0744	-0.0394	-0.1039	-0.0497	0.2403	-0.0353	0.0233	-0.2812	-0.1629	0.2594	0.3434	-0.0656	0.3013	-0.169	0.3126	-0.0073	-0.1745	0.1152	-0.3527	0.0401	0.1857	-0.2033	0.0535	0.1137	0.2264	0.0719	-0.0503	0.3357	-0.263	-0.2029	0.3344	-0.2584	-0.0824	0.0098	0.0026	-0.9003	0.1198	-0.0117	0.0619	-0.4178	-0.0242	0.0992	-0.304	-0.192	-0.867	0.3085	0.089	0.0369	0.0382	-0.0943	-0.191	-0.1959	-0.019
PLBD2	-0.315	0.0215	0.0256	-0.2109	-0.3506	-0.0214	0.1774	-0.1408	-0.226	-0.2862	0.1475	0.0086	0.1542	0.1384	0.3421	-0.0059	0.1272	0.0806	0.2323	-0.047	0.1465	-0.2368	0.1707	-0.0652	-0.111	0.0389	0.27	0.0179	0.0968	-0.2554	0.1709	0.0022	-0.0204	-0.1923	0.0219	-0.1661	-0.6598	0.1998	0.0551	-0.1947	0.1246	0.322	0.052	-0.0222	-0.7467	0.0114	-0.3776	-0.0045	0.0521	-0.3154	-0.0031	0.0038	-0.0683	-0.0721	0.2571	-0.0529	0.0339	-0.2812	-0.1655	0.2637	0.3479	-0.0519	0.3298	-0.1329	0.3093	-0.0314	-0.1798	0.161	-0.2983	0.0286	0.1836	0.0415	0.0416	0.1278	-0.3315	0.0719	-0.0503	0.3227	-0.2344	-0.2004	0.3613	-0.251	-0.0557	0.0034	-0.0013	-0.3639	0.1259	-0.0134	0.0641	-0.36	-0.0066	0.1457	-0.2859	0.0966	-0.565	0.2959	0.0822	0.0702	0.0441	-0.1021	-0.191	-0.179	-0.0226
FAM227B	0.1364	0.0157	0.0224	0.219	0.0236	-0.0564	0.1792	-0.115528371052757	-0.41	-0.2953	0.1148	0.0115	-0.7731	0.2322	-0.2937	-0.0062	0.0564	0.0595	-0.0292	-0.0494	-0.1046	-0.4027	0.1818	-0.3817	-0.0958	-0.2784	-0.1185	0.02	0.0862	0.1769	-0.1746	0.0093	-0.5679	-0.1799	0.0235	-0.3401	0.1355	-0.1131	0.0955	-0.0222	-0.3721	0.1372	-0.0387	-0.0162	-0.7646	-0.0104	-0.0712	0.0101	0.0238	-0.2957	0.0139	-0.2241	0.1312	-0.0784	-0.5355	-0.2232	-0.2747	-0.3203	-0.1468	-0.0123	-0.0302	-0.0471	-0.2959	-0.0736	-0.0392	-0.0377	-0.2043	-0.1509	0.0723	0.0344	0.0432	-0.2841	-0.3124	0.117	-0.3192	-0.4465	-0.1542	0.1235	-0.2296	0.0753	-0.2464	-0.2784	-0.1406	0.017	-0.2566	0.1994	0.3887	-1e-04	-0.1711	-0.3636	-0.3035	-0.085	-0.1056	-0.2061	0.253	-0.2181	0.0698	0.5637	-0.3495	-0.0897	-0.1841	-0.1444	-0.0254
UBR1	-0.2791	0.0157	-0.5879	-0.2073	-0.3401	-0.0564	-0.0708	-0.2879	-0.41	-0.2953	0.0659	0.0115	-0.7731	0.2322	-0.2937	-0.0062	0.0564	0.0595	-0.0601	-0.0494	-0.1046	-0.4082	0.1818	-0.3821	-0.0958	-0.2867	-0.1981	0.02	0.0862	0.1769	-0.1746	0.0093	-0.5679	-0.2194	0.0147	-0.3401	0.1355	-0.1131	0.0557	-0.0222	-0.3721	0.1372	-0.407	-0.0162	-0.7646	-0.0089	-0.0712	0.0101	0.0238	-0.2957	0.0139	-0.2241	0.1312	-0.0784	-0.0687	-0.2232	-0.2891	-0.3315	-0.1468	-0.0123	-0.0302	-0.0471	-0.2959	-0.0736	-0.0324	-0.0521	-0.2043	-0.1509	0.0723	0.0344	0.0377	-0.2841	-0.3124	0.117	-0.3192	-0.4465	-0.1542	0.1235	-0.2296	0.0837	-0.2464	-0.2784	-0.1973	0.017	-0.2566	0.181	0.3562	-1e-04	-0.1942	-0.3636	-0.3035	-0.085	-0.1056	-0.2061	0.253	-0.2181	0.0698	0.5637	-0.3495	-0.4288	-0.1841	-0.1444	-0.0254
ZNF585A	0.5592	0.0073	-0.2075	0.1723	-0.1679	-0.0615	-0.084	0.0978	0.0726	-0.2781	0.1071	0.3272	0.1861	0.1199	-0.2311	-0.389	0.0534	0.0809	0.2018	0.1006	-0.1909	1.2577	0.179	-0.0838	-0.1204	1.2926	0.179	0.063	0.0879	0.0827	-0.2095	-0.0191	-0.0864	0.2225	0.0248	0.1137	-0.5652	-0.003	0.3774	-0.0455	0.104	-0.1695	0.0971	0.3083	0.0645	-0.022	-0.0349	0.0141	0.0089	0.0144	-0.3912	-0.0287	-0.444	0.1697	-0.2154	0.098	-0.0061	0.1384	0.1446	-0.0522	-0.0267	0.0609	0.0567	0.7892	-0.0446	-0.0339	0.1541	0.0893	-0.4289	0.0216	0.1498	0.0199	0.0735	0.1245	0.1894	0.0754	0.1068	0.067	0.0566	-0.1189	-0.0223	0.0402	0.0159	0.0088	0.1132	0.2605	0.0953	-0.0233	-0.0775913942882905	0.1998	-0.0609	0.0997	0.0199	-0.0752	-0.5048	-0.0345	0.074	0.0641	0.2741	0.0997	-0.1832	0.6716	-0.0169
CADM4	0.0559	0.0073	-0.2237	0.2027	-0.1673	-0.0622	0.1242	0.0978	0.0832	-0.2596	0.1172	0.3272	0.1986	-0.0488	-0.2311	-0.3974	0.0534	0.0805	0.2241	0.1006	0.1036	0.0062	0.179	-0.0811	-0.1204	-0.3579	0.1599	0.0517	0.1574	-0.0086	-0.2026	-0.033	-0.0864	0.0354	0.0248	0.1137	-0.5652	-0.003	-0.1714	-0.0029	0.082	-0.1695	0.0838	0.3125	0.5292	-0.022	-0.0349	0.0141	0.0335	0.0286	-0.4054	-0.0208	-0.4511	0.0442	-0.2154	0.096	-0.0061	-0.2696	0.1446	-0.0522	-0.0267	0.0609	0.0399	-0.1228	-0.0446	-0.0256	0.1607	0.0791	-0.4417	0.0239	0.1498	0.0365	0.0779	0.1245	0.1894	0.0754	0.1119	0.067	0.0566	-0.1134	-0.0223	0.3405	0.1388	0.0088	0.1132	0.2818	0.0963	-0.0149	-0.2015	0.1998	0.1711	0.0939	0.0251	-0.0962	-0.5048	-0.0345	0.0877	0.0641	0.3068	0.1084	-0.1637	0.6716	-0.026
SPAG17	0.1428	0.0145	0.0538	0.1835	-0.3465	0.4817	-0.042	-0.2214	-0.2047	-0.0703	-0.1119	0.0173	0.6859	0.2686	0.1282	-0.0165	0.1433	0.0612	0.0261	-0.2172	-0.4185	0.2413	-0.1469	0.5105	-0.0913	0.0274	-0.1289	-0.1671	0.1348	0.1247	0.1607	0.0144	-0.0738	-0.5048	0.0245	0.4831	0.1483	0.0956	0.0808	-0.0314	0.108	-0.5344	1.3185	0.0103	0.2147	-0.3086	-0.102	0.0025	0.0096	0.0456	0.0185	-0.3968	-0.0655	0.1771	0.2687	0.117	-0.2789	0.156	-0.1473	-0.0162	0.3104	-0.188	0.0566	-0.4612	-0.0395	0.1725	0.1108	0.8752	0.7745	0.035	0.1747	0.0239	0.0334	-0.0561	-0.3062	0.1183	-0.0859	-0.1102	-0.0633	0.2003	-0.0308	0.0786	-0.4948	0.2878	-0.1093	0.2599	0.1896	-0.0102	-0.0775	0.247805530309794	-0.3164	0.1112	-0.4714	0.1005	0.2619	0.0644	0.0753	0.0628	0.166092906464144	-0.0591	0.1805	-0.1139	-0.0244
GKN2	0.4161	-0.0017	0.0225	0.27	-0.0037	-0.0973	-0.0907	0.0896	0.5879	-0.1997	-0.4193	0.0076	0.6805	0.1216	-0.0398	-0.0148	-0.0402	0.0392	-0.0371	0.1048	-0.1152	0.192	-0.1511	-0.0753	0.1153	0.1561	-0.1453	-0.1635	0.0997	0.1279	0.1539	0.0017	0.2058	0.419	0.0191	-0.3625	0.1345	-0.0462	-0.0223	0.1951	0.414	0.0901	0.089	-0.0044	0.074	0.0013	-0.0653	-0.0047	0.0107	0.2894	0.0153	0.4583	-0.0781	0.035	-0.0946	0.1091	0.047	-0.0176	-0.1427	-0.0163	-0.0585	0.0672	0.0149	-0.0818	-0.0419	-0.0522	0.1058	0.1486	0.0269	0.0356	0.1747	-0.0991	0.0269	0.053	-0.3039	0.1104	-0.0114	-0.1041	0.0747	-0.2069	-0.0348	0.3372	-0.0983	0.0198	0.012	-0.0464	-0.1543	-0.0159	0.0857	0.1139	0.2277	-0.0476	-0.0449	-0.0017	0.2777	0.0528	0.0708	0.0554	0.115	0.1955	0.1927	-0.121	-0.0215
ANKRD23	0.6755	-0.0017	0.0315	-0.174	0.3209	-0.0943	-0.0347	-0.0525	0.8285	0.1099	-0.1012	0.0115	0.1606	0.0957	-0.0298	-0.0149	-0.0402	0.0392	-0.0435	0.1048	-0.092	0.3291	-0.1511	0.167	-0.3491	0.146	-0.1493	-0.1635	0.1001	-0.2723	-0.0168	0.0222	0.2122	0.6839	-0.0086	0.1466	0.1262	0.201	-0.0223	0.3146	0.0832	0.0868	0.1994	-0.0044	0.0313	0.0013	-0.0892	-0.0011	0.0126	0.0284	0.029	-0.0258	-0.0927	0.0453	-0.0567	0.0916	0.5274	0.1728	-0.1427	-0.0115	-0.4252	0.0672	0.0149	0.4211	-0.0419	0.0302	0.1058	0.0835	0.047	0.0228	0.1533	-0.0675	0.0269	0.053	-0.3116	0.1039	-0.003	-0.1041	0.0624	-0.1906	-0.0162	-0.2613	0.1304	0.012	0.0127	0.2405	-0.1248	-0.016	0.2965	0.1286	-0.3078	-0.0271	-0.0435	0.0405	-0.5827	0.0528	0.0708	0.0474	0.112	0.0407	0.2115	-0.1519	-0.0264
FBXO45	0.9133	-0.0133	0.0489	0.2561	0.0823	0.368	0.3089	0.0911	-0.1309	-0.0742	0.1668	0.0231	0.6484	0.2159	0.1741	0.282	0.1316	0.0797	-0.5476	0.1156	0.1949	0.095	0.1839	0.3241	0.1288	0.5016	0.2967	-0.1716	0.5084	0.1155	0.1808	0.0151	0.6313	0.0528	0.0412	0.4763	-0.5894	0.3304	0.0973	-0.023	0.1317	0.132	0.1856	-0.0035	0.5347	-0.001	0.1763	0.0193	0.0405	0.0496	0.3368	0.3152	0.1594	0.0696	-0.0262	0.2966	0.0602	-0.2564	-0.1758	-0.0141	0.0153	0.0919	0.523340610916375	0.222	-0.0412	-0.0047	0.1557	0.1448	-0.5011	0.0267	0.1715	0.1831	0.0577	0.1233	-0.0395	0.7321	-0.1192	-0.1364	-0.2285	0.0154	-0.0226	0.0877	0.329	0.0228	-0.0998	0.8558	0.0824	-0.0246	0.1362	-0.054	0.4026	0.1091	0.1003	-0.1134	0.288	-0.0872	0.0633	0.072	0.5936	0.2017	0.1794	0.0775	-0.0124
LYRM9	-0.2942	0.0012	1.8676	-0.2001	-0.3525	-0.0065	0.4936	0.6761	0.0604	0.1674	0.1921	0.0293	-0.6748	0.1408	0.2176	0.6082	0.3049	0.0652	-0.0647	-0.0458	0.139	-0.2557	0.1777	-0.0695	0.4318	-0.0448	0.7077	0.1979	-0.5124	0.1163	0.1613	0.3906	0.5329	0.7762	-0.2401	0.0862	-0.1372	-0.2262	0.0574	-0.1889	-0.3617	0.0961	0.1939	0.0114	-0.7398	-0.0112	-0.3843	0.0084	0.0213	0.0214	0.0605	0.2651	-0.0899	-0.0785	0.3475	0.4102	-0.3264	-0.2619	0.1444	0.2695	0.5804	0.0561	0.0449	-0.0591	-0.4576	0.9797	-0.1965	0.1137	-0.5407	0.026	-0.4765	-0.2786	-0.3512	-0.3828	-0.0137	0.0921	0.1201	0.0979	0.2683	-0.4548	-0.0258	-0.2624	-0.0014	0.0068	0.3092	-0.366	0.3473	-0.0036	-0.2119	-0.3515	-0.3185	-0.3475	-0.0066	0.052	-0.5545	-0.5891	0.0774	0.056	-0.3852	0.1441	-0.1143	-0.1786	-0.0221
